rank,date,season,name,mlbam,team,opponent,game,game_pk,game_date,game_status,venue,home_away,is_home,pitcher,probable_pitcher,opposing_pitcher,pitcher_mlbam,pitcher_hand,opponent_probable_pitcher,opponent_probable_pitcher_mlbam,team_probable_pitcher,team_probable_pitcher_mlbam,odds,book,implied,score,statcast,barrel_pct,hard_hit_pct,avg_ev,xslg,xwoba,launch_angle,raw_team,raw_game,odds_source_row,weather_boost,weather_match,weather_temp,weather_wind,weather_wind_deg,weather_desc,weather_park,trend,trend_score,hot_score,l5_games,l10_games,l15_games,l5_hr,l10_hr,l15_hr,l5_hits,l10_hits,l5_tb,l10_tb,l5_tbpg,l10_tbpg,l5_hitpg,l10_hitpg,l5_papg,l10_papg,trend_last_game,trend_match_type,pitcher_team,pitcher_status,pitcher_gs,pitcher_ip,pitcher_era,pitcher_whip,pitcher_xfip,pitcher_team_so,pitcher_last3,pitcher_k9,pitcher_bb9,pitcher_hr9,pitcher_attack_score,pitcher_attack_tag,pAtk,pitcher_match_type,park,ballpark,home_team,hr_park_score,parkScore,park_score,park_label,park_note,park_match_type,vegas_game_total,vegas_total_boost,vegas_total_match,vegas_total_source,pitch_type_score,pitch_type_grade,primary_pitch_match,primary_pitch_usage_pct,primary_pitch_hitter_score,primary_pitch_pitcher_weakness,best_hitter_pitch,best_hitter_pitch_score,weakest_pitcher_pitch,weakest_pitcher_pitch_score,pitcher_primary_mix,hitter_pitch_sample,pitcher_pitch_sample,pitch_type_note,bullpen_attack_score,bullpen_grade,bullpen_quality_score,bullpen_quality_grade,bullpen_fatigue_score,bullpen_fatigue_grade,bullpen_total_pitches_last_3,bullpen_innings_last_3,bullpen_pitchers_used_last_3,bullpen_relievers_20_plus,bullpen_relievers_25_plus,bullpen_relievers_30_plus,bullpen_back_to_back_relievers,bullpen_high_usage_relievers,bullpen_era,bullpen_whip,bullpen_hr_per_9,bullpen_k_per_9,bullpen_note,market_score,power_score,statcast_score,pitcher_score,park_score_model,vegas_score,lineup_score,odds_quality_score,final_score,tier,weather_humidity,weather_label,weather_roof_flag,weather_roof_status,live_slate_status
204,2026-05-13,2026,Junior Caminero,,Tampa Bay Rays,Toronto Blue Jays,Tampa Bay Rays @ Toronto Blue Jays,822815,2026-05-13T23:07:00Z,Pre-Game,Rogers Centre,away,0,Dylan Cease,Dylan Cease,Dylan Cease,656302,R,Dylan Cease,656302,Griffin Jax,643377,440,FanDuel,18.52,22.97,matched_local,10.9,43.8,91.4,0.499,,10.6,Tampa Bay Rays,Tampa Bay Rays @ Toronto Blue Jays,"{""player"":""Junior Caminero"",""player_key"":""junior caminero"",""team"":""Tampa Bay Rays"",""team_key"":""tampa bay rays"",""game"":""Tampa Bay Rays @ Toronto Blue Jays"",""game_key"":""tampa bay rays @ toronto blue jays"",""market"":""HR"",""line"":""0.5"",""odds"":""440"",""book"":""FanDuel"",""consensus_odds"":""391"",""trusted_books_count"":""4"",""trusted_books"":""FanDuel:+440 | DraftKings:+411 | Caesars:+370 | BetMGM:+310"",""raw_books_seen"":""FanDuel:+440 | DraftKings:+411 | Caesars:+370 | DraftKings:+367 | FanDuel:+360 | Caesars:+350 | BetMGM:+310 | BetMGM:+310 | FanDuel:+440"",""removed_outliers"":""5"",""odds_quality"":""CLEANED_CONSENSUS"",""source_file"":""sgo_best_lines.csv""}",0,MATCH,51.0,1.0,0,overcast clouds,Rogers Centre,NO_MATCH,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,NO_MATCH,Toronto Blue Jays,probable,8,45.3,2.58,1.24,2.77,6.99,3.20,13.10,3.57,0.20,16.95,AVOID,16.95,MATCH,Rogers Centre,Rogers Centre,Toronto Blue Jays,62.00,62.00,62.00,BOOST,Good HR park,MATCH,7.5,0.0,MATCH,the_odds_api_totals,87.34,ELITE MATCHUP,4-Seam Fastball,31.9,100.0,100.0,Curveball,100.0,Sinker,100.0,Slider 33.2% | 4-Seam Fastball 31.9% | Changeup 13.5% | Sinker 9.7%,263,310,Junior Caminero profiles best against 4-Seam Fastball | Dylan Cease grades weakest on Sinker,68.47,LIVE,49.25,NEUTRAL,95.00,EXHAUSTED,278,16.0,11,5,4,2,1,Tommy Nance 40 pitches 2 app | Eric Lauer 80 pitches 1 app | Braydon Fisher 43 pitches 2 app,4.19,1.30,1.04,9.06,Opponent bullpen LIVE | Quality NEUTRAL | Fatigue EXHAUSTED,100.00,0.00,42.14,35.00,62.00,25.00,50.00,52.00,22.97,LONGSHOT,79,Roof controlled,1,ROOF_OR_RETRACTABLE,NO_STATUS_MATCH
205,2026-05-13,2026,Ryan Vilade,,Tampa Bay Rays,Toronto Blue Jays,Tampa Bay Rays @ Toronto Blue Jays,822815,2026-05-13T23:07:00Z,Pre-Game,Rogers Centre,away,0,Dylan Cease,Dylan Cease,Dylan Cease,656302,R,Dylan Cease,656302,Griffin Jax,643377,1060,DraftKings,8.62,22.91,missing,,,,,,,Tampa Bay Rays,Tampa Bay Rays @ Boston Red Sox,"{""player"":""Ryan Vilade"",""player_key"":""ryan vilade"",""team"":""Tampa Bay Rays"",""team_key"":""tampa bay rays"",""game"":""Tampa Bay Rays @ Boston Red Sox"",""game_key"":""tampa bay rays @ boston red sox"",""market"":""HR"",""line"":""0.5"",""odds"":""1060"",""book"":""DraftKings"",""consensus_odds"":""1045"",""trusted_books_count"":""4"",""trusted_books"":""DraftKings:+1060 | BetMGM:+1050 | FanDuel:+1040 | Caesars:+950"",""raw_books_seen"":""DraftKings:+1060 | BetMGM:+1050 | FanDuel:+1040 | Caesars:+950 | DraftKings:+1060"",""removed_outliers"":""1"",""odds_quality"":""CLEANED_CONSENSUS"",""source_file"":""sgo_best_lines.csv""}",0,MATCH,51.0,1.0,0,overcast clouds,Rogers Centre,NO_MATCH,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,NO_MATCH,Toronto Blue Jays,probable,8,45.3,2.58,1.24,2.77,6.99,3.20,13.10,3.57,0.20,16.95,AVOID,16.95,MATCH,Rogers Centre,Rogers Centre,Toronto Blue Jays,62.00,62.00,62.00,BOOST,Good HR park,MATCH,7.5,0.0,MATCH,the_odds_api_totals,78.64,STRONG,Sinker,9.7,76.6,100.0,Sinker,76.6,Sinker,100.0,Slider 33.2% | 4-Seam Fastball 31.9% | Changeup 13.5% | Sinker 9.7%,112,310,Ryan Vilade profiles best against Sinker | Dylan Cease grades weakest on Sinker | Direct pitch type overlap,68.47,LIVE,49.25,NEUTRAL,95.00,EXHAUSTED,278,16.0,11,5,4,2,1,Tommy Nance 40 pitches 2 app | Eric Lauer 80 pitches 1 app | Braydon Fisher 43 pitches 2 app,4.19,1.30,1.04,9.06,Opponent bullpen LIVE | Quality NEUTRAL | Fatigue EXHAUSTED,89.00,0.00,55.00,35.00,62.00,25.00,50.00,52.00,22.91,LONGSHOT,79,Roof controlled,1,ROOF_OR_RETRACTABLE,NO_STATUS_MATCH
206,2026-05-13,2026,Jung Hoo Lee,,San Francisco Giants,Los Angeles Dodgers,San Francisco Giants @ Los Angeles Dodgers,823952,2026-05-14T02:10:00Z,Scheduled,UNIQLO Field at Dodger Stadium,away,0,Shohei Ohtani,Shohei Ohtani,Shohei Ohtani,660271,R,Shohei Ohtani,660271,Robbie Ray,592662,1080,DraftKings,8.47,22.87,missing,,,,,,,San Francisco Giants,San Francisco Giants @ Los Angeles Dodgers,"{""player"":""Jung Hoo Lee"",""player_key"":""jung hoo lee"",""team"":""San Francisco Giants"",""team_key"":""san francisco giants"",""game"":""San Francisco Giants @ Los Angeles Dodgers"",""game_key"":""san francisco giants @ los angeles dodgers"",""market"":""HR"",""line"":""0.5"",""odds"":""1080"",""book"":""DraftKings"",""consensus_odds"":""915"",""trusted_books_count"":""4"",""trusted_books"":""DraftKings:+1080 | FanDuel:+980 | Caesars:+850 | BetMGM:+800"",""raw_books_seen"":""DraftKings:+1080 | FanDuel:+980 | Caesars:+850 | BetMGM:+800 | DraftKings:+1080"",""removed_outliers"":""1"",""odds_quality"":""CLEANED_CONSENSUS"",""source_file"":""sgo_best_lines.csv""}",1,MATCH,63.5,8.1,190,clear sky,Dodger Stadium,NO_MATCH,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,NO_MATCH,Los Angeles Dodgers,probable,6,37.0,0.97,0.81,2.71,8.11,1.42,10.22,2.19,0.49,3.55,AVOID,3.55,MATCH,Dodger Stadium,Dodger Stadium,Los Angeles Dodgers,52.00,52.00,52.00,SLIGHT_BOOST,Slight HR boost,MATCH,8.5,2.0,MATCH,the_odds_api_totals,82.56,ELITE MATCHUP,4-Seam Fastball,47.0,100.0,100.0,4-Seam Fastball,100.0,4-Seam Fastball,100.0,4-Seam Fastball 47.0% | Sweeper 29.1% | Split-Finger 10.8% | Curveball 9.3%,262,268,Jung Hoo Lee profiles best against 4-Seam Fastball | Shohei Ohtani grades weakest on 4-Seam Fastball | Direct pitch type overlap,50.41,NEUTRAL,36.23,RESPECT,69.98,TIRED,148,7.0,9,2,1,1,3,Wyatt Mills 48 pitches 2 app | Jack Dreyer 33 pitches 2 app | Blake Treinen 22 pitches 2 app,3.48,1.14,0.97,9.10,Opponent bullpen NEUTRAL | Quality RESPECT | Fatigue TIRED,87.13,0.00,55.00,35.00,52.00,50.00,50.00,52.00,22.87,LONGSHOT,73,Mild boost,0,OPEN_AIR,NO_STATUS_MATCH
209,2026-05-13,2026,Nick Fortes,,Tampa Bay Rays,Toronto Blue Jays,Tampa Bay Rays @ Toronto Blue Jays,822815,2026-05-13T23:07:00Z,Pre-Game,Rogers Centre,away,0,Dylan Cease,Dylan Cease,Dylan Cease,656302,R,Dylan Cease,656302,Griffin Jax,643377,1100,DraftKings,8.33,22.14,missing,,,,,,,Tampa Bay Rays,Tampa Bay Rays @ Toronto Blue Jays,"{""player"":""Nick Fortes"",""player_key"":""nick fortes"",""team"":""Tampa Bay Rays"",""team_key"":""tampa bay rays"",""game"":""Tampa Bay Rays @ Toronto Blue Jays"",""game_key"":""tampa bay rays @ toronto blue jays"",""market"":""HR"",""line"":""0.5"",""odds"":""1100"",""book"":""DraftKings"",""consensus_odds"":""1020"",""trusted_books_count"":""4"",""trusted_books"":""DraftKings:+1100 | FanDuel:+1040 | BetMGM:+1000 | Caesars:+950"",""raw_books_seen"":""DraftKings:+1100 | FanDuel:+1040 | BetMGM:+1000 | Caesars:+950 | BetMGM:+900 | DraftKings:+820 | FanDuel:+820 | Caesars:+750 | DraftKings:+1100"",""removed_outliers"":""5"",""odds_quality"":""CLEANED_CONSENSUS"",""source_file"":""sgo_best_lines.csv""}",0,MATCH,51.0,1.0,0,overcast clouds,Rogers Centre,NO_MATCH,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,NO_MATCH,Toronto Blue Jays,probable,8,45.3,2.58,1.24,2.77,6.99,3.20,13.10,3.57,0.20,16.95,AVOID,16.95,MATCH,Rogers Centre,Rogers Centre,Toronto Blue Jays,62.00,62.00,62.00,BOOST,Good HR park,MATCH,7.5,0.0,MATCH,the_odds_api_totals,78.76,STRONG,4-Seam Fastball,31.9,88.4,100.0,Split-Finger,100.0,Sinker,100.0,Slider 33.2% | 4-Seam Fastball 31.9% | Changeup 13.5% | Sinker 9.7%,128,310,Nick Fortes profiles best against 4-Seam Fastball | Dylan Cease grades weakest on Sinker,68.47,LIVE,49.25,NEUTRAL,95.00,EXHAUSTED,278,16.0,11,5,4,2,1,Tommy Nance 40 pitches 2 app | Eric Lauer 80 pitches 1 app | Braydon Fisher 43 pitches 2 app,4.19,1.30,1.04,9.06,Opponent bullpen LIVE | Quality NEUTRAL | Fatigue EXHAUSTED,85.38,0.00,55.00,35.00,62.00,25.00,50.00,52.00,22.14,LONGSHOT,79,Roof controlled,1,ROOF_OR_RETRACTABLE,NO_STATUS_MATCH
211,2026-05-13,2026,Chase Meidroth,,Chicago White Sox,Kansas City Royals,Kansas City Royals @ Chicago White Sox,824603,2026-05-13T23:40:00Z,Pre-Game,Rate Field,home,1,Seth Lugo,Seth Lugo,Seth Lugo,607625,R,Seth Lugo,607625,Noah Schultz,702273,1200,BetMGM,7.69,21.76,missing,,,,,,,Chicago White Sox,Kansas City Royals @ Chicago White Sox,"{""player"":""Chase Meidroth"",""player_key"":""chase meidroth"",""team"":""Chicago White Sox"",""team_key"":""chicago white sox"",""game"":""Kansas City Royals @ Chicago White Sox"",""game_key"":""kansas city royals @ chicago white sox"",""market"":""HR"",""line"":""0.5"",""odds"":""1200"",""book"":""BetMGM"",""consensus_odds"":""1040"",""trusted_books_count"":""4"",""trusted_books"":""BetMGM:+1200 | FanDuel:+1120 | DraftKings:+960 | Caesars:+950"",""raw_books_seen"":""BetMGM:+1200 | FanDuel:+1120 | DraftKings:+960 | Caesars:+950 | BetMGM:+1200"",""removed_outliers"":""1"",""odds_quality"":""CLEANED_CONSENSUS"",""source_file"":""sgo_best_lines.csv""}",-1,MATCH,54.6,6.9,120,broken clouds,Guaranteed Rate Field,NO_MATCH,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,NO_MATCH,Kansas City Royals,probable,8,47.7,3.21,1.36,4.25,9.30,7.16,7.93,3.21,0.19,36.99,AVOID,36.99,MATCH,Rate Field,Rate Field,Chicago White Sox,62.00,62.00,62.00,BOOST,HR friendly,MATCH,8.4,2.0,MATCH,the_odds_api_totals,76.81,STRONG,4-Seam Fastball,15.6,100.0,85.1,4-Seam Fastball,100.0,Cutter,100.0,Sinker 18.2% | Cutter 15.9% | 4-Seam Fastball 15.6% | Curveball 14.9%,270,302,Chase Meidroth profiles best against 4-Seam Fastball | Seth Lugo grades weakest on Cutter,54.09,NEUTRAL,56.83,NEUTRAL,50.31,WATCH,149,8.3,8,4,1,0,0,Daniel Lynch IV 37 pitches 2 app,4.33,1.36,1.14,8.65,Opponent bullpen NEUTRAL | Quality NEUTRAL | Fatigue WATCH,77.38,0.00,55.00,36.99,62.00,47.50,50.00,52.00,21.76,LONGSHOT,56,Mild suppress,0,OPEN_AIR,NO_STATUS_MATCH
212,2026-05-13,2026,Jesus Rodriguez,,San Francisco Giants,Los Angeles Dodgers,San Francisco Giants @ Los Angeles Dodgers,823952,2026-05-14T02:10:00Z,Scheduled,UNIQLO Field at Dodger Stadium,away,0,Shohei Ohtani,Shohei Ohtani,Shohei Ohtani,660271,R,Shohei Ohtani,660271,Robbie Ray,592662,1220,DraftKings,7.58,20.50,missing,,,,,,,San Francisco Giants,San Francisco Giants @ Los Angeles Dodgers,"{""player"":""Jesus Rodriguez"",""player_key"":""jesus rodriguez"",""team"":""San Francisco Giants"",""team_key"":""san francisco giants"",""game"":""San Francisco Giants @ Los Angeles Dodgers"",""game_key"":""san francisco giants @ los angeles dodgers"",""market"":""HR"",""line"":""0.5"",""odds"":""1220"",""book"":""DraftKings"",""consensus_odds"":""1020"",""trusted_books_count"":""4"",""trusted_books"":""DraftKings:+1220 | FanDuel:+1040 | BetMGM:+1000 | Caesars:+950"",""raw_books_seen"":""DraftKings:+1220 | FanDuel:+1040 | BetMGM:+1000 | Caesars:+950 | DraftKings:+1220"",""removed_outliers"":""1"",""odds_quality"":""CLEANED_CONSENSUS"",""source_file"":""sgo_best_lines.csv""}",1,MATCH,63.5,8.1,190,clear sky,Dodger Stadium,NO_MATCH,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,NO_MATCH,Los Angeles Dodgers,probable,6,37.0,0.97,0.81,2.71,8.11,1.42,10.22,2.19,0.49,3.55,AVOID,3.55,MATCH,Dodger Stadium,Dodger Stadium,Los Angeles Dodgers,52.00,52.00,52.00,SLIGHT_BOOST,Slight HR boost,MATCH,8.5,2.0,MATCH,the_odds_api_totals,66.91,LIVE,4-Seam Fastball,47.0,71.0,100.0,Slider,100.0,4-Seam Fastball,100.0,4-Seam Fastball 47.0% | Sweeper 29.1% | Split-Finger 10.8% | Curveball 9.3%,84,268,Jesus Rodriguez profiles best against 4-Seam Fastball | Shohei Ohtani grades weakest on 4-Seam Fastball,50.41,NEUTRAL,36.23,RESPECT,69.98,TIRED,148,7.0,9,2,1,1,3,Wyatt Mills 48 pitches 2 app | Jack Dreyer 33 pitches 2 app | Blake Treinen 22 pitches 2 app,3.48,1.14,0.97,9.10,Opponent bullpen NEUTRAL | Quality RESPECT | Fatigue TIRED,76.00,0.00,55.00,35.00,52.00,50.00,50.00,52.00,20.50,LONGSHOT,73,Mild boost,0,OPEN_AIR,NO_STATUS_MATCH
215,2026-05-13,2026,Ben Williamson,,Tampa Bay Rays,Toronto Blue Jays,Tampa Bay Rays @ Toronto Blue Jays,822815,2026-05-13T23:07:00Z,Pre-Game,Rogers Centre,away,0,Dylan Cease,Dylan Cease,Dylan Cease,656302,R,Dylan Cease,656302,Griffin Jax,643377,1300,Caesars,7.14,18.98,missing,,,,,,,Tampa Bay Rays,Tampa Bay Rays @ Toronto Blue Jays,"{""player"":""Ben Williamson"",""player_key"":""ben williamson"",""team"":""Tampa Bay Rays"",""team_key"":""tampa bay rays"",""game"":""Tampa Bay Rays @ Toronto Blue Jays"",""game_key"":""tampa bay rays @ toronto blue jays"",""market"":""HR"",""line"":""0.5"",""odds"":""1300"",""book"":""Caesars"",""consensus_odds"":""1120"",""trusted_books_count"":""4"",""trusted_books"":""Caesars:+1300 | BetMGM:+1200 | FanDuel:+1040 | DraftKings:+1020"",""raw_books_seen"":""FanDuel:+1800 | DraftKings:+1560 | Caesars:+1300 | BetMGM:+1200 | FanDuel:+1040 | DraftKings:+1020 | Caesars:+950 | FanDuel:+1800"",""removed_outliers"":""4"",""odds_quality"":""CLEANED_CONSENSUS"",""source_file"":""sgo_best_lines.csv""}",0,MATCH,51.0,1.0,0,overcast clouds,Rogers Centre,NO_MATCH,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,NO_MATCH,Toronto Blue Jays,probable,8,45.3,2.58,1.24,2.77,6.99,3.20,13.10,3.57,0.20,16.95,AVOID,16.95,MATCH,Rogers Centre,Rogers Centre,Toronto Blue Jays,62.00,62.00,62.00,BOOST,Good HR park,MATCH,7.5,0.0,MATCH,the_odds_api_totals,85.03,ELITE MATCHUP,4-Seam Fastball,31.9,86.4,100.0,Split-Finger,98.7,Sinker,100.0,Slider 33.2% | 4-Seam Fastball 31.9% | Changeup 13.5% | Sinker 9.7%,224,310,Ben Williamson profiles best against 4-Seam Fastball | Dylan Cease grades weakest on Sinker,68.47,LIVE,49.25,NEUTRAL,95.00,EXHAUSTED,278,16.0,11,5,4,2,1,Tommy Nance 40 pitches 2 app | Eric Lauer 80 pitches 1 app | Braydon Fisher 43 pitches 2 app,4.19,1.30,1.04,9.06,Opponent bullpen LIVE | Quality NEUTRAL | Fatigue EXHAUSTED,70.50,0.00,55.00,35.00,62.00,25.00,50.00,52.00,18.98,LONGSHOT,79,Roof controlled,1,ROOF_OR_RETRACTABLE,NO_STATUS_MATCH
216,2026-05-13,2026,Taylor Walls,,Tampa Bay Rays,Toronto Blue Jays,Tampa Bay Rays @ Toronto Blue Jays,822815,2026-05-13T23:07:00Z,Pre-Game,Rogers Centre,away,0,Dylan Cease,Dylan Cease,Dylan Cease,656302,R,Dylan Cease,656302,Griffin Jax,643377,1300,FanDuel,7.14,18.98,missing,,,,,,,Tampa Bay Rays,Tampa Bay Rays @ Toronto Blue Jays,"{""player"":""Taylor Walls"",""player_key"":""taylor walls"",""team"":""Tampa Bay Rays"",""team_key"":""tampa bay rays"",""game"":""Tampa Bay Rays @ Toronto Blue Jays"",""game_key"":""tampa bay rays @ toronto blue jays"",""market"":""HR"",""line"":""0.5"",""odds"":""1300"",""book"":""FanDuel"",""consensus_odds"":""1240"",""trusted_books_count"":""4"",""trusted_books"":""FanDuel:+1300 | DraftKings:+1280 | BetMGM:+1200 | Caesars:+1100"",""raw_books_seen"":""FanDuel:+1300 | DraftKings:+1280 | FanDuel:+1200 | BetMGM:+1200 | BetMGM:+1150 | DraftKings:+1120 | Caesars:+1100 | Caesars:+1100"",""removed_outliers"":""4"",""odds_quality"":""CLEANED_CONSENSUS"",""source_file"":""sgo_best_lines.csv""}",0,MATCH,51.0,1.0,0,overcast clouds,Rogers Centre,NO_MATCH,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,NO_MATCH,Toronto Blue Jays,probable,8,45.3,2.58,1.24,2.77,6.99,3.20,13.10,3.57,0.20,16.95,AVOID,16.95,MATCH,Rogers Centre,Rogers Centre,Toronto Blue Jays,62.00,62.00,62.00,BOOST,Good HR park,MATCH,7.5,0.0,MATCH,the_odds_api_totals,74.17,STRONG,4-Seam Fastball,31.9,81.4,100.0,4-Seam Fastball,81.4,Sinker,100.0,Slider 33.2% | 4-Seam Fastball 31.9% | Changeup 13.5% | Sinker 9.7%,199,310,Taylor Walls profiles best against 4-Seam Fastball | Dylan Cease grades weakest on Sinker,68.47,LIVE,49.25,NEUTRAL,95.00,EXHAUSTED,278,16.0,11,5,4,2,1,Tommy Nance 40 pitches 2 app | Eric Lauer 80 pitches 1 app | Braydon Fisher 43 pitches 2 app,4.19,1.30,1.04,9.06,Opponent bullpen LIVE | Quality NEUTRAL | Fatigue EXHAUSTED,70.50,0.00,55.00,35.00,62.00,25.00,50.00,52.00,18.98,LONGSHOT,79,Roof controlled,1,ROOF_OR_RETRACTABLE,NO_STATUS_MATCH
221,2026-05-13,2026,Luis Arraez,,San Francisco Giants,Los Angeles Dodgers,San Francisco Giants @ Los Angeles Dodgers,823952,2026-05-14T02:10:00Z,Scheduled,UNIQLO Field at Dodger Stadium,away,0,Shohei Ohtani,Shohei Ohtani,Shohei Ohtani,660271,R,Shohei Ohtani,660271,Robbie Ray,592662,1500,DraftKings,6.25,16.97,missing,,,,,,,San Francisco Giants,San Francisco Giants @ Los Angeles Dodgers,"{""player"":""Luis Arraez"",""player_key"":""luis arraez"",""team"":""San Francisco Giants"",""team_key"":""san francisco giants"",""game"":""San Francisco Giants @ Los Angeles Dodgers"",""game_key"":""san francisco giants @ los angeles dodgers"",""market"":""HR"",""line"":""0.5"",""odds"":""1500"",""book"":""DraftKings"",""consensus_odds"":""1275"",""trusted_books_count"":""4"",""trusted_books"":""DraftKings:+1500 | FanDuel:+1300 | BetMGM:+1250 | Caesars:+1100"",""raw_books_seen"":""DraftKings:+1500 | FanDuel:+1300 | BetMGM:+1250 | Caesars:+1100 | DraftKings:+1500"",""removed_outliers"":""1"",""odds_quality"":""CLEANED_CONSENSUS"",""source_file"":""sgo_best_lines.csv""}",1,MATCH,63.5,8.1,190,clear sky,Dodger Stadium,NO_MATCH,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,NO_MATCH,Los Angeles Dodgers,probable,6,37.0,0.97,0.81,2.71,8.11,1.42,10.22,2.19,0.49,3.55,AVOID,3.55,MATCH,Dodger Stadium,Dodger Stadium,Los Angeles Dodgers,52.00,52.00,52.00,SLIGHT_BOOST,Slight HR boost,MATCH,8.5,2.0,MATCH,the_odds_api_totals,74.53,STRONG,4-Seam Fastball,47.0,71.4,100.0,Curveball,89.6,4-Seam Fastball,100.0,4-Seam Fastball 47.0% | Sweeper 29.1% | Split-Finger 10.8% | Curveball 9.3%,239,268,Luis Arraez profiles best against 4-Seam Fastball | Shohei Ohtani grades weakest on 4-Seam Fastball,50.41,NEUTRAL,36.23,RESPECT,69.98,TIRED,148,7.0,9,2,1,1,3,Wyatt Mills 48 pitches 2 app | Jack Dreyer 33 pitches 2 app | Blake Treinen 22 pitches 2 app,3.48,1.14,0.97,9.10,Opponent bullpen NEUTRAL | Quality RESPECT | Fatigue TIRED,59.38,0.00,55.00,35.00,52.00,50.00,50.00,52.00,16.97,LONGSHOT,73,Mild boost,0,OPEN_AIR,NO_STATUS_MATCH
227,2026-05-13,2026,Chandler Simpson,,Tampa Bay Rays,Toronto Blue Jays,Tampa Bay Rays @ Toronto Blue Jays,822815,2026-05-13T23:07:00Z,Pre-Game,Rogers Centre,away,0,Dylan Cease,Dylan Cease,Dylan Cease,656302,R,Dylan Cease,656302,Griffin Jax,643377,2200,DraftKings,4.35,11.57,missing,,,,,,,Tampa Bay Rays,Tampa Bay Rays @ Toronto Blue Jays,"{""player"":""Chandler Simpson"",""player_key"":""chandler simpson"",""team"":""Tampa Bay Rays"",""team_key"":""tampa bay rays"",""game"":""Tampa Bay Rays @ Toronto Blue Jays"",""game_key"":""tampa bay rays @ toronto blue jays"",""market"":""HR"",""line"":""0.5"",""odds"":""2200"",""book"":""DraftKings"",""consensus_odds"":""2100"",""trusted_books_count"":""4"",""trusted_books"":""DraftKings:+2200 | BetMGM:+2200 | Caesars:+2000 | FanDuel:+1800"",""raw_books_seen"":""FanDuel:+2500 | DraftKings:+2200 | BetMGM:+2200 | Caesars:+2000 | BetMGM:+2000 | Caesars:+2000 | FanDuel:+1800 | DraftKings:+1600 | FanDuel:+2500"",""removed_outliers"":""5"",""odds_quality"":""CLEANED_CONSENSUS"",""source_file"":""sgo_best_lines.csv""}",0,MATCH,51.0,1.0,0,overcast clouds,Rogers Centre,NO_MATCH,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,NO_MATCH,Toronto Blue Jays,probable,8,45.3,2.58,1.24,2.77,6.99,3.20,13.10,3.57,0.20,16.95,AVOID,16.95,MATCH,Rogers Centre,Rogers Centre,Toronto Blue Jays,62.00,62.00,62.00,BOOST,Good HR park,MATCH,7.5,0.0,MATCH,the_odds_api_totals,77.63,STRONG,Sinker,9.7,67.7,100.0,Slider,85.6,Sinker,100.0,Slider 33.2% | 4-Seam Fastball 31.9% | Changeup 13.5% | Sinker 9.7%,224,310,Chandler Simpson profiles best against Sinker | Dylan Cease grades weakest on Sinker,68.47,LIVE,49.25,NEUTRAL,95.00,EXHAUSTED,278,16.0,11,5,4,2,1,Tommy Nance 40 pitches 2 app | Eric Lauer 80 pitches 1 app | Braydon Fisher 43 pitches 2 app,4.19,1.30,1.04,9.06,Opponent bullpen LIVE | Quality NEUTRAL | Fatigue EXHAUSTED,35.62,0.00,55.00,35.00,62.00,25.00,50.00,52.00,11.57,LONGSHOT,79,Roof controlled,1,ROOF_OR_RETRACTABLE,NO_STATUS_MATCH
