stack_id,game,stack_size,stack_type,players,teams,pitcher,odds,avg_correlation_score,avg_environment_score,avg_pitcher_collapse_score,avg_batter_power_score,avg_vegas_total,avg_weather_boost,lineup_correlation_bonus,same_team_bonus,environment_bonus,stack_score,stack_grade,payout_profile
Miami Marlins @ Minnesota Twins | 2 MAN | Liam Hicks + Owen Caissie,Miami Marlins @ Minnesota Twins,2,TEAMMATE_HR_STACK,Liam Hicks + Owen Caissie,Miami Marlins,Simeon Woods Richardson,Liam Hicks | Owen Caissie,51.64,34.00,81.05,41.28,,,2.00,7.00,0.00,55.65,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 2 MAN | Liam Hicks + Xavier Edwards,Miami Marlins @ Minnesota Twins,2,TEAMMATE_HR_STACK,Liam Hicks + Xavier Edwards,Miami Marlins,Simeon Woods Richardson,Liam Hicks | Xavier Edwards,51.70,34.00,80.59,41.80,,,2.00,7.00,0.00,55.65,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 3 MAN | Kyle Stowers + Liam Hicks + Heriberto Hernández,Miami Marlins @ Minnesota Twins,3,TEAMMATE_HR_STACK,Kyle Stowers + Liam Hicks + Heriberto Hernández,Miami Marlins,Simeon Woods Richardson,Kyle Stowers | Liam Hicks | Heriberto Hernández,51.63,34.00,81.12,41.20,,,2.00,7.00,0.00,55.65,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 3 MAN | Kyle Stowers + Owen Caissie + Xavier Edwards,Miami Marlins @ Minnesota Twins,3,TEAMMATE_HR_STACK,Kyle Stowers + Owen Caissie + Xavier Edwards,Miami Marlins,Simeon Woods Richardson,Kyle Stowers | Owen Caissie | Xavier Edwards,51.63,34.00,81.25,41.08,,,2.00,7.00,0.00,55.65,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 2 MAN | Otto Lopez + Christopher Morel,Miami Marlins @ Minnesota Twins,2,TEAMMATE_HR_STACK,Otto Lopez + Christopher Morel,Miami Marlins,Simeon Woods Richardson,Otto Lopez | Christopher Morel,51.56,34.00,81.63,40.59,,,2.00,7.00,0.00,55.64,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 4 MAN | Otto Lopez + Liam Hicks + Owen Caissie + Christopher Morel,Miami Marlins @ Minnesota Twins,4,TEAMMATE_HR_STACK,Otto Lopez + Liam Hicks + Owen Caissie + Christopher Morel,Miami Marlins,Simeon Woods Richardson,Otto Lopez | Liam Hicks | Owen Caissie | Christopher Morel,51.60,34.00,81.34,40.94,,,2.00,7.00,0.00,55.64,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 4 MAN | Otto Lopez + Liam Hicks + Owen Caissie + Jakob Marsee,Miami Marlins @ Minnesota Twins,4,TEAMMATE_HR_STACK,Otto Lopez + Liam Hicks + Owen Caissie + Jakob Marsee,Miami Marlins,Simeon Woods Richardson,Otto Lopez | Liam Hicks | Owen Caissie | Jakob Marsee,51.63,34.00,81.12,41.18,,,2.00,7.00,0.00,55.64,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 4 MAN | Otto Lopez + Liam Hicks + Xavier Edwards + Christopher Morel,Miami Marlins @ Minnesota Twins,4,TEAMMATE_HR_STACK,Otto Lopez + Liam Hicks + Xavier Edwards + Christopher Morel,Miami Marlins,Simeon Woods Richardson,Otto Lopez | Liam Hicks | Xavier Edwards | Christopher Morel,51.63,34.00,81.11,41.19,,,2.00,7.00,0.00,55.64,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 4 MAN | Otto Lopez + Liam Hicks + Xavier Edwards + Jakob Marsee,Miami Marlins @ Minnesota Twins,4,TEAMMATE_HR_STACK,Otto Lopez + Liam Hicks + Xavier Edwards + Jakob Marsee,Miami Marlins,Simeon Woods Richardson,Otto Lopez | Liam Hicks | Xavier Edwards | Jakob Marsee,51.65,34.00,80.89,41.44,,,2.00,7.00,0.00,55.64,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 2 MAN | Otto Lopez + Jakob Marsee,Miami Marlins @ Minnesota Twins,2,TEAMMATE_HR_STACK,Otto Lopez + Jakob Marsee,Miami Marlins,Simeon Woods Richardson,Otto Lopez | Jakob Marsee,51.61,34.00,81.18,41.08,,,2.00,7.00,0.00,55.63,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 3 MAN | Kyle Stowers + Liam Hicks + Connor Norby,Miami Marlins @ Minnesota Twins,3,TEAMMATE_HR_STACK,Kyle Stowers + Liam Hicks + Connor Norby,Miami Marlins,Simeon Woods Richardson,Kyle Stowers | Liam Hicks | Connor Norby,51.61,34.00,81.18,41.08,,,2.00,7.00,0.00,55.63,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 3 MAN | Liam Hicks + Owen Caissie + Xavier Edwards,Miami Marlins @ Minnesota Twins,3,TEAMMATE_HR_STACK,Liam Hicks + Owen Caissie + Xavier Edwards,Miami Marlins,Simeon Woods Richardson,Liam Hicks | Owen Caissie | Xavier Edwards,51.64,34.00,80.87,41.42,,,2.00,7.00,0.00,55.63,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 4 MAN | Otto Lopez + Kyle Stowers + Heriberto Hernández + Christopher Morel,Miami Marlins @ Minnesota Twins,4,TEAMMATE_HR_STACK,Otto Lopez + Kyle Stowers + Heriberto Hernández + Christopher Morel,Miami Marlins,Simeon Woods Richardson,Otto Lopez | Kyle Stowers | Heriberto Hernández | Christopher Morel,51.57,34.00,81.48,40.71,,,2.00,7.00,0.00,55.63,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 4 MAN | Otto Lopez + Kyle Stowers + Heriberto Hernández + Jakob Marsee,Miami Marlins @ Minnesota Twins,4,TEAMMATE_HR_STACK,Otto Lopez + Kyle Stowers + Heriberto Hernández + Jakob Marsee,Miami Marlins,Simeon Woods Richardson,Otto Lopez | Kyle Stowers | Heriberto Hernández | Jakob Marsee,51.59,34.00,81.26,40.96,,,2.00,7.00,0.00,55.63,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 4 MAN | Kyle Stowers + Liam Hicks + Owen Caissie + Heriberto Hernández,Miami Marlins @ Minnesota Twins,4,TEAMMATE_HR_STACK,Kyle Stowers + Liam Hicks + Owen Caissie + Heriberto Hernández,Miami Marlins,Simeon Woods Richardson,Kyle Stowers | Liam Hicks | Owen Caissie | Heriberto Hernández,51.61,34.00,81.20,41.06,,,2.00,7.00,0.00,55.63,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 4 MAN | Kyle Stowers + Liam Hicks + Xavier Edwards + Heriberto Hernández,Miami Marlins @ Minnesota Twins,4,TEAMMATE_HR_STACK,Kyle Stowers + Liam Hicks + Xavier Edwards + Heriberto Hernández,Miami Marlins,Simeon Woods Richardson,Kyle Stowers | Liam Hicks | Xavier Edwards | Heriberto Hernández,51.63,34.00,80.97,41.32,,,2.00,7.00,0.00,55.63,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 2 MAN | Kyle Stowers + Heriberto Hernández,Miami Marlins @ Minnesota Twins,2,TEAMMATE_HR_STACK,Kyle Stowers + Heriberto Hernández,Miami Marlins,Simeon Woods Richardson,Kyle Stowers | Heriberto Hernández,51.57,34.00,81.34,40.84,,,2.00,7.00,0.00,55.62,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 3 MAN | Otto Lopez + Owen Caissie + Christopher Morel,Miami Marlins @ Minnesota Twins,3,TEAMMATE_HR_STACK,Otto Lopez + Owen Caissie + Christopher Morel,Miami Marlins,Simeon Woods Richardson,Otto Lopez | Owen Caissie | Christopher Morel,51.55,34.00,81.56,40.61,,,2.00,7.00,0.00,55.62,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 3 MAN | Otto Lopez + Owen Caissie + Jakob Marsee,Miami Marlins @ Minnesota Twins,3,TEAMMATE_HR_STACK,Otto Lopez + Owen Caissie + Jakob Marsee,Miami Marlins,Simeon Woods Richardson,Otto Lopez | Owen Caissie | Jakob Marsee,51.58,34.00,81.26,40.93,,,2.00,7.00,0.00,55.62,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 3 MAN | Otto Lopez + Xavier Edwards + Christopher Morel,Miami Marlins @ Minnesota Twins,3,TEAMMATE_HR_STACK,Otto Lopez + Xavier Edwards + Christopher Morel,Miami Marlins,Simeon Woods Richardson,Otto Lopez | Xavier Edwards | Christopher Morel,51.59,34.00,81.26,40.95,,,2.00,7.00,0.00,55.62,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 3 MAN | Otto Lopez + Xavier Edwards + Jakob Marsee,Miami Marlins @ Minnesota Twins,3,TEAMMATE_HR_STACK,Otto Lopez + Xavier Edwards + Jakob Marsee,Miami Marlins,Simeon Woods Richardson,Otto Lopez | Xavier Edwards | Jakob Marsee,51.62,34.00,80.96,41.28,,,2.00,7.00,0.00,55.62,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 4 MAN | Otto Lopez + Kyle Stowers + Connor Norby + Christopher Morel,Miami Marlins @ Minnesota Twins,4,TEAMMATE_HR_STACK,Otto Lopez + Kyle Stowers + Connor Norby + Christopher Morel,Miami Marlins,Simeon Woods Richardson,Otto Lopez | Kyle Stowers | Connor Norby | Christopher Morel,51.55,34.00,81.53,40.62,,,2.00,7.00,0.00,55.62,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 4 MAN | Otto Lopez + Kyle Stowers + Connor Norby + Jakob Marsee,Miami Marlins @ Minnesota Twins,4,TEAMMATE_HR_STACK,Otto Lopez + Kyle Stowers + Connor Norby + Jakob Marsee,Miami Marlins,Simeon Woods Richardson,Otto Lopez | Kyle Stowers | Connor Norby | Jakob Marsee,51.57,34.00,81.31,40.86,,,2.00,7.00,0.00,55.62,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 4 MAN | Otto Lopez + Owen Caissie + Xavier Edwards + Christopher Morel,Miami Marlins @ Minnesota Twins,4,TEAMMATE_HR_STACK,Otto Lopez + Owen Caissie + Xavier Edwards + Christopher Morel,Miami Marlins,Simeon Woods Richardson,Otto Lopez | Owen Caissie | Xavier Edwards | Christopher Morel,51.57,34.00,81.30,40.88,,,2.00,7.00,0.00,55.62,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 4 MAN | Kyle Stowers + Liam Hicks + Owen Caissie + Connor Norby,Miami Marlins @ Minnesota Twins,4,TEAMMATE_HR_STACK,Kyle Stowers + Liam Hicks + Owen Caissie + Connor Norby,Miami Marlins,Simeon Woods Richardson,Kyle Stowers | Liam Hicks | Owen Caissie | Connor Norby,51.59,34.00,81.24,40.97,,,2.00,7.00,0.00,55.62,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 4 MAN | Kyle Stowers + Liam Hicks + Xavier Edwards + Connor Norby,Miami Marlins @ Minnesota Twins,4,TEAMMATE_HR_STACK,Kyle Stowers + Liam Hicks + Xavier Edwards + Connor Norby,Miami Marlins,Simeon Woods Richardson,Kyle Stowers | Liam Hicks | Xavier Edwards | Connor Norby,51.61,34.00,81.01,41.23,,,2.00,7.00,0.00,55.62,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 3 MAN | Kyle Stowers + Owen Caissie + Heriberto Hernández,Miami Marlins @ Minnesota Twins,3,TEAMMATE_HR_STACK,Kyle Stowers + Owen Caissie + Heriberto Hernández,Miami Marlins,Simeon Woods Richardson,Kyle Stowers | Owen Caissie | Heriberto Hernández,51.56,34.00,81.37,40.78,,,2.00,7.00,0.00,55.61,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 3 MAN | Kyle Stowers + Xavier Edwards + Heriberto Hernández,Miami Marlins @ Minnesota Twins,3,TEAMMATE_HR_STACK,Kyle Stowers + Xavier Edwards + Heriberto Hernández,Miami Marlins,Simeon Woods Richardson,Kyle Stowers | Xavier Edwards | Heriberto Hernández,51.59,34.00,81.06,41.12,,,2.00,7.00,0.00,55.61,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 4 MAN | Otto Lopez + Liam Hicks + Heriberto Hernández + Christopher Morel,Miami Marlins @ Minnesota Twins,4,TEAMMATE_HR_STACK,Otto Lopez + Liam Hicks + Heriberto Hernández + Christopher Morel,Miami Marlins,Simeon Woods Richardson,Otto Lopez | Liam Hicks | Heriberto Hernández | Christopher Morel,51.58,34.00,81.20,40.97,,,2.00,7.00,0.00,55.61,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 4 MAN | Otto Lopez + Liam Hicks + Heriberto Hernández + Jakob Marsee,Miami Marlins @ Minnesota Twins,4,TEAMMATE_HR_STACK,Otto Lopez + Liam Hicks + Heriberto Hernández + Jakob Marsee,Miami Marlins,Simeon Woods Richardson,Otto Lopez | Liam Hicks | Heriberto Hernández | Jakob Marsee,51.60,34.00,80.97,41.22,,,2.00,7.00,0.00,55.61,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 4 MAN | Otto Lopez + Owen Caissie + Xavier Edwards + Jakob Marsee,Miami Marlins @ Minnesota Twins,4,TEAMMATE_HR_STACK,Otto Lopez + Owen Caissie + Xavier Edwards + Jakob Marsee,Miami Marlins,Simeon Woods Richardson,Otto Lopez | Owen Caissie | Xavier Edwards | Jakob Marsee,51.59,34.00,81.08,41.12,,,2.00,7.00,0.00,55.61,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 4 MAN | Kyle Stowers + Owen Caissie + Xavier Edwards + Heriberto Hernández,Miami Marlins @ Minnesota Twins,4,TEAMMATE_HR_STACK,Kyle Stowers + Owen Caissie + Xavier Edwards + Heriberto Hernández,Miami Marlins,Simeon Woods Richardson,Kyle Stowers | Owen Caissie | Xavier Edwards | Heriberto Hernández,51.58,34.00,81.16,41.00,,,2.00,7.00,0.00,55.61,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 2 MAN | Kyle Stowers + Connor Norby,Miami Marlins @ Minnesota Twins,2,TEAMMATE_HR_STACK,Kyle Stowers + Connor Norby,Miami Marlins,Simeon Woods Richardson,Kyle Stowers | Connor Norby,51.53,34.00,81.43,40.66,,,2.00,7.00,0.00,55.60,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 3 MAN | Kyle Stowers + Owen Caissie + Connor Norby,Miami Marlins @ Minnesota Twins,3,TEAMMATE_HR_STACK,Kyle Stowers + Owen Caissie + Connor Norby,Miami Marlins,Simeon Woods Richardson,Kyle Stowers | Owen Caissie | Connor Norby,51.53,34.00,81.43,40.65,,,2.00,7.00,0.00,55.60,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 3 MAN | Kyle Stowers + Xavier Edwards + Connor Norby,Miami Marlins @ Minnesota Twins,3,TEAMMATE_HR_STACK,Kyle Stowers + Xavier Edwards + Connor Norby,Miami Marlins,Simeon Woods Richardson,Kyle Stowers | Xavier Edwards | Connor Norby,51.56,34.00,81.12,41.00,,,2.00,7.00,0.00,55.60,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 4 MAN | Otto Lopez + Liam Hicks + Connor Norby + Christopher Morel,Miami Marlins @ Minnesota Twins,4,TEAMMATE_HR_STACK,Otto Lopez + Liam Hicks + Connor Norby + Christopher Morel,Miami Marlins,Simeon Woods Richardson,Otto Lopez | Liam Hicks | Connor Norby | Christopher Morel,51.56,34.00,81.24,40.88,,,2.00,7.00,0.00,55.60,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 4 MAN | Otto Lopez + Liam Hicks + Connor Norby + Jakob Marsee,Miami Marlins @ Minnesota Twins,4,TEAMMATE_HR_STACK,Otto Lopez + Liam Hicks + Connor Norby + Jakob Marsee,Miami Marlins,Simeon Woods Richardson,Otto Lopez | Liam Hicks | Connor Norby | Jakob Marsee,51.58,34.00,81.02,41.12,,,2.00,7.00,0.00,55.60,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 4 MAN | Kyle Stowers + Owen Caissie + Xavier Edwards + Connor Norby,Miami Marlins @ Minnesota Twins,4,TEAMMATE_HR_STACK,Kyle Stowers + Owen Caissie + Xavier Edwards + Connor Norby,Miami Marlins,Simeon Woods Richardson,Kyle Stowers | Owen Caissie | Xavier Edwards | Connor Norby,51.55,34.00,81.20,40.91,,,2.00,7.00,0.00,55.60,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 2 MAN | Liam Hicks + Heriberto Hernández,Miami Marlins @ Minnesota Twins,2,TEAMMATE_HR_STACK,Liam Hicks + Heriberto Hernández,Miami Marlins,Simeon Woods Richardson,Liam Hicks | Heriberto Hernández,51.59,34.00,80.77,41.36,,,2.00,7.00,0.00,55.59,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 2 MAN | Owen Caissie + Xavier Edwards,Miami Marlins @ Minnesota Twins,2,TEAMMATE_HR_STACK,Owen Caissie + Xavier Edwards,Miami Marlins,Simeon Woods Richardson,Owen Caissie | Xavier Edwards,51.58,34.00,80.97,41.16,,,2.00,7.00,0.00,55.59,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 3 MAN | Liam Hicks + Owen Caissie + Heriberto Hernández,Miami Marlins @ Minnesota Twins,3,TEAMMATE_HR_STACK,Liam Hicks + Owen Caissie + Heriberto Hernández,Miami Marlins,Simeon Woods Richardson,Liam Hicks | Owen Caissie | Heriberto Hernández,51.57,34.00,80.99,41.12,,,2.00,7.00,0.00,55.59,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 3 MAN | Liam Hicks + Xavier Edwards + Heriberto Hernández,Miami Marlins @ Minnesota Twins,3,TEAMMATE_HR_STACK,Liam Hicks + Xavier Edwards + Heriberto Hernández,Miami Marlins,Simeon Woods Richardson,Liam Hicks | Xavier Edwards | Heriberto Hernández,51.60,34.00,80.68,41.46,,,2.00,7.00,0.00,55.59,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 4 MAN | Otto Lopez + Kyle Stowers + Liam Hicks + Joe Mack,Miami Marlins @ Minnesota Twins,4,TEAMMATE_HR_STACK,Otto Lopez + Kyle Stowers + Liam Hicks + Joe Mack,Miami Marlins,Simeon Woods Richardson,Otto Lopez | Kyle Stowers | Liam Hicks | Joe Mack,51.56,34.00,81.06,41.03,,,2.00,7.00,0.00,55.59,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 4 MAN | Otto Lopez + Owen Caissie + Heriberto Hernández + Christopher Morel,Miami Marlins @ Minnesota Twins,4,TEAMMATE_HR_STACK,Otto Lopez + Owen Caissie + Heriberto Hernández + Christopher Morel,Miami Marlins,Simeon Woods Richardson,Otto Lopez | Owen Caissie | Heriberto Hernández | Christopher Morel,51.52,34.00,81.39,40.65,,,2.00,7.00,0.00,55.59,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 4 MAN | Otto Lopez + Xavier Edwards + Heriberto Hernández + Christopher Morel,Miami Marlins @ Minnesota Twins,4,TEAMMATE_HR_STACK,Otto Lopez + Xavier Edwards + Heriberto Hernández + Christopher Morel,Miami Marlins,Simeon Woods Richardson,Otto Lopez | Xavier Edwards | Heriberto Hernández | Christopher Morel,51.55,34.00,81.16,40.91,,,2.00,7.00,0.00,55.59,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 4 MAN | Kyle Stowers + Liam Hicks + Heriberto Hernández + Connor Norby,Miami Marlins @ Minnesota Twins,4,TEAMMATE_HR_STACK,Kyle Stowers + Liam Hicks + Heriberto Hernández + Connor Norby,Miami Marlins,Simeon Woods Richardson,Kyle Stowers | Liam Hicks | Heriberto Hernández | Connor Norby,51.56,34.00,81.10,41.00,,,2.00,7.00,0.00,55.59,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 4 MAN | Liam Hicks + Owen Caissie + Xavier Edwards + Heriberto Hernández,Miami Marlins @ Minnesota Twins,4,TEAMMATE_HR_STACK,Liam Hicks + Owen Caissie + Xavier Edwards + Heriberto Hernández,Miami Marlins,Simeon Woods Richardson,Liam Hicks | Owen Caissie | Xavier Edwards | Heriberto Hernández,51.58,34.00,80.87,41.26,,,2.00,7.00,0.00,55.59,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 3 MAN | Otto Lopez + Heriberto Hernández + Christopher Morel,Miami Marlins @ Minnesota Twins,3,TEAMMATE_HR_STACK,Otto Lopez + Heriberto Hernández + Christopher Morel,Miami Marlins,Simeon Woods Richardson,Otto Lopez | Heriberto Hernández | Christopher Morel,51.52,34.00,81.38,40.65,,,2.00,7.00,0.00,55.58,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 3 MAN | Otto Lopez + Heriberto Hernández + Jakob Marsee,Miami Marlins @ Minnesota Twins,3,TEAMMATE_HR_STACK,Otto Lopez + Heriberto Hernández + Jakob Marsee,Miami Marlins,Simeon Woods Richardson,Otto Lopez | Heriberto Hernández | Jakob Marsee,51.55,34.00,81.08,40.98,,,2.00,7.00,0.00,55.58,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 4 MAN | Otto Lopez + Owen Caissie + Heriberto Hernández + Jakob Marsee,Miami Marlins @ Minnesota Twins,4,TEAMMATE_HR_STACK,Otto Lopez + Owen Caissie + Heriberto Hernández + Jakob Marsee,Miami Marlins,Simeon Woods Richardson,Otto Lopez | Owen Caissie | Heriberto Hernández | Jakob Marsee,51.54,34.00,81.17,40.90,,,2.00,7.00,0.00,55.58,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 4 MAN | Otto Lopez + Owen Caissie + Connor Norby + Christopher Morel,Miami Marlins @ Minnesota Twins,4,TEAMMATE_HR_STACK,Otto Lopez + Owen Caissie + Connor Norby + Christopher Morel,Miami Marlins,Simeon Woods Richardson,Otto Lopez | Owen Caissie | Connor Norby | Christopher Morel,51.50,34.00,81.44,40.56,,,2.00,7.00,0.00,55.58,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 4 MAN | Otto Lopez + Xavier Edwards + Heriberto Hernández + Jakob Marsee,Miami Marlins @ Minnesota Twins,4,TEAMMATE_HR_STACK,Otto Lopez + Xavier Edwards + Heriberto Hernández + Jakob Marsee,Miami Marlins,Simeon Woods Richardson,Otto Lopez | Xavier Edwards | Heriberto Hernández | Jakob Marsee,51.57,34.00,80.94,41.16,,,2.00,7.00,0.00,55.58,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 4 MAN | Liam Hicks + Owen Caissie + Xavier Edwards + Connor Norby,Miami Marlins @ Minnesota Twins,4,TEAMMATE_HR_STACK,Liam Hicks + Owen Caissie + Xavier Edwards + Connor Norby,Miami Marlins,Simeon Woods Richardson,Liam Hicks | Owen Caissie | Xavier Edwards | Connor Norby,51.56,34.00,80.92,41.16,,,2.00,7.00,0.00,55.58,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 3 MAN | Otto Lopez + Connor Norby + Christopher Morel,Miami Marlins @ Minnesota Twins,3,TEAMMATE_HR_STACK,Otto Lopez + Connor Norby + Christopher Morel,Miami Marlins,Simeon Woods Richardson,Otto Lopez | Connor Norby | Christopher Morel,51.49,34.00,81.44,40.53,,,2.00,7.00,0.00,55.57,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 3 MAN | Liam Hicks + Owen Caissie + Connor Norby,Miami Marlins @ Minnesota Twins,3,TEAMMATE_HR_STACK,Liam Hicks + Owen Caissie + Connor Norby,Miami Marlins,Simeon Woods Richardson,Liam Hicks | Owen Caissie | Connor Norby,51.54,34.00,81.05,40.99,,,2.00,7.00,0.00,55.57,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 3 MAN | Liam Hicks + Xavier Edwards + Connor Norby,Miami Marlins @ Minnesota Twins,3,TEAMMATE_HR_STACK,Liam Hicks + Xavier Edwards + Connor Norby,Miami Marlins,Simeon Woods Richardson,Liam Hicks | Xavier Edwards | Connor Norby,51.58,34.00,80.74,41.34,,,2.00,7.00,0.00,55.57,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 4 MAN | Otto Lopez + Owen Caissie + Connor Norby + Jakob Marsee,Miami Marlins @ Minnesota Twins,4,TEAMMATE_HR_STACK,Otto Lopez + Owen Caissie + Connor Norby + Jakob Marsee,Miami Marlins,Simeon Woods Richardson,Otto Lopez | Owen Caissie | Connor Norby | Jakob Marsee,51.52,34.00,81.21,40.80,,,2.00,7.00,0.00,55.57,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 4 MAN | Otto Lopez + Xavier Edwards + Connor Norby + Christopher Morel,Miami Marlins @ Minnesota Twins,4,TEAMMATE_HR_STACK,Otto Lopez + Xavier Edwards + Connor Norby + Christopher Morel,Miami Marlins,Simeon Woods Richardson,Otto Lopez | Xavier Edwards | Connor Norby | Christopher Morel,51.52,34.00,81.20,40.81,,,2.00,7.00,0.00,55.57,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 4 MAN | Otto Lopez + Xavier Edwards + Connor Norby + Jakob Marsee,Miami Marlins @ Minnesota Twins,4,TEAMMATE_HR_STACK,Otto Lopez + Xavier Edwards + Connor Norby + Jakob Marsee,Miami Marlins,Simeon Woods Richardson,Otto Lopez | Xavier Edwards | Connor Norby | Jakob Marsee,51.55,34.00,80.98,41.06,,,2.00,7.00,0.00,55.57,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 4 MAN | Kyle Stowers + Owen Caissie + Heriberto Hernández + Connor Norby,Miami Marlins @ Minnesota Twins,4,TEAMMATE_HR_STACK,Kyle Stowers + Owen Caissie + Heriberto Hernández + Connor Norby,Miami Marlins,Simeon Woods Richardson,Kyle Stowers | Owen Caissie | Heriberto Hernández | Connor Norby,51.50,34.00,81.29,40.69,,,2.00,7.00,0.00,55.57,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 2 MAN | Liam Hicks + Connor Norby,Miami Marlins @ Minnesota Twins,2,TEAMMATE_HR_STACK,Liam Hicks + Connor Norby,Miami Marlins,Simeon Woods Richardson,Liam Hicks | Connor Norby,51.55,34.00,80.86,41.16,,,2.00,7.00,0.00,55.56,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 3 MAN | Otto Lopez + Connor Norby + Jakob Marsee,Miami Marlins @ Minnesota Twins,3,TEAMMATE_HR_STACK,Otto Lopez + Connor Norby + Jakob Marsee,Miami Marlins,Simeon Woods Richardson,Otto Lopez | Connor Norby | Jakob Marsee,51.52,34.00,81.14,40.85,,,2.00,7.00,0.00,55.56,DEEP_ONLY,NO_ODDS
Miami Marlins @ Minnesota Twins | 3 MAN | Kyle Stowers + Heriberto Hernández + Connor Norby,Miami Marlins @ Minnesota Twins,3,TEAMMATE_HR_STACK,Kyle Stowers + Heriberto Hernández + Connor Norby,Miami Marlins,Simeon Woods Richardson,Kyle Stowers | Heriberto Hernández | Connor Norby,51.49,34.00,81.24,40.70,,,2.00,7.00,0.00,55.56,DEEP_ONLY,NO_ODDS
