game,stack_type,stack_size,players,teams,pitcher,payout_profile,avg_correlation_score,avg_environment_score,avg_pitcher_collapse_score,avg_batter_power_score,stack_score,combined_implied_probability,adjusted_probability,correlation_synergy_boost,parlay_score,parlay_grade,confidence,risk_profile,odds
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,3,Moisés Ballesteros + Dansby Swanson + Carson Kelly,Chicago Cubs,JR Ritchie,NO_ODDS,51.92,44.51,75.89,38.68,56.82,0.1728%,0.2484%,43.77%,54.47,C,LOW,HIGH_RISK,Moisés Ballesteros | Dansby Swanson | Carson Kelly
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,4,Moisés Ballesteros + Seiya Suzuki + Pete Crow-Armstrong + Alex Bregman,Chicago Cubs,JR Ritchie,NO_ODDS,51.93,44.48,75.76,38.85,56.82,0.0207%,0.0298%,43.74%,54.47,C,LOW,HIGH_RISK,Moisés Ballesteros | Seiya Suzuki | Pete Crow-Armstrong | Alex Bregman
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,3,Moisés Ballesteros + Dansby Swanson + Alex Bregman,Chicago Cubs,JR Ritchie,NO_ODDS,51.91,44.43,75.92,38.70,56.81,0.1728%,0.2484%,43.76%,54.46,C,LOW,HIGH_RISK,Moisés Ballesteros | Dansby Swanson | Alex Bregman
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,4,Ian Happ + Pete Crow-Armstrong + Michael Busch + Carson Kelly,Chicago Cubs,JR Ritchie,NO_ODDS,51.89,44.63,75.78,38.62,56.81,0.0207%,0.0298%,43.76%,54.46,C,LOW,HIGH_RISK,Ian Happ | Pete Crow-Armstrong | Michael Busch | Carson Kelly
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,2,Moisés Ballesteros + Carson Kelly,Chicago Cubs,JR Ritchie,NO_ODDS,51.90,44.51,75.78,38.71,56.80,1.4400%,2.0698%,43.74%,54.45,C,LOW,HIGH_RISK,Moisés Ballesteros | Carson Kelly
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,3,Seiya Suzuki + Dansby Swanson + Michael Busch,Chicago Cubs,JR Ritchie,NO_ODDS,51.91,44.47,75.77,38.79,56.80,0.1728%,0.2484%,43.73%,54.45,C,LOW,HIGH_RISK,Seiya Suzuki | Dansby Swanson | Michael Busch
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,4,Ian Happ + Pete Crow-Armstrong + Michael Busch + Alex Bregman,Chicago Cubs,JR Ritchie,NO_ODDS,51.88,44.57,75.81,38.63,56.80,0.0207%,0.0298%,43.75%,54.45,C,LOW,HIGH_RISK,Ian Happ | Pete Crow-Armstrong | Michael Busch | Alex Bregman
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,2,Dansby Swanson + Pete Crow-Armstrong,Chicago Cubs,JR Ritchie,NO_ODDS,51.87,44.55,75.89,38.51,56.79,1.4400%,2.0701%,43.76%,54.44,C,LOW,HIGH_RISK,Dansby Swanson | Pete Crow-Armstrong
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,4,Moisés Ballesteros + Dansby Swanson + Pete Crow-Armstrong + Carson Kelly,Chicago Cubs,JR Ritchie,NO_ODDS,51.88,44.53,75.84,38.61,56.79,0.0207%,0.0298%,43.75%,54.44,C,LOW,HIGH_RISK,Moisés Ballesteros | Dansby Swanson | Pete Crow-Armstrong | Carson Kelly
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,4,Ian Happ + Seiya Suzuki + Carson Kelly + Alex Bregman,Chicago Cubs,JR Ritchie,NO_ODDS,51.91,44.47,75.57,38.95,56.78,0.0207%,0.0298%,43.69%,54.44,C,LOW,HIGH_RISK,Ian Happ | Seiya Suzuki | Carson Kelly | Alex Bregman
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,2,Moisés Ballesteros + Alex Bregman,Chicago Cubs,JR Ritchie,NO_ODDS,51.89,44.38,75.83,38.73,56.78,1.4400%,2.0696%,43.72%,54.43,C,LOW,HIGH_RISK,Moisés Ballesteros | Alex Bregman
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,4,Moisés Ballesteros + Seiya Suzuki + Michael Busch + Carson Kelly,Chicago Cubs,JR Ritchie,NO_ODDS,51.89,44.47,75.69,38.79,56.78,0.0207%,0.0298%,43.71%,54.43,C,LOW,HIGH_RISK,Moisés Ballesteros | Seiya Suzuki | Michael Busch | Carson Kelly
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,4,Moisés Ballesteros + Dansby Swanson + Pete Crow-Armstrong + Alex Bregman,Chicago Cubs,JR Ritchie,NO_ODDS,51.88,44.47,75.86,38.62,56.78,0.0207%,0.0298%,43.74%,54.43,C,LOW,HIGH_RISK,Moisés Ballesteros | Dansby Swanson | Pete Crow-Armstrong | Alex Bregman
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,4,Seiya Suzuki + Dansby Swanson + Pete Crow-Armstrong + Michael Busch,Chicago Cubs,JR Ritchie,NO_ODDS,51.87,44.49,75.75,38.69,56.78,0.0207%,0.0298%,43.72%,54.43,C,LOW,HIGH_RISK,Seiya Suzuki | Dansby Swanson | Pete Crow-Armstrong | Michael Busch
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,3,Moisés Ballesteros + Pete Crow-Armstrong + Carson Kelly,Chicago Cubs,JR Ritchie,NO_ODDS,51.85,44.53,75.75,38.61,56.77,0.1728%,0.2483%,43.72%,54.42,C,LOW,HIGH_RISK,Moisés Ballesteros | Pete Crow-Armstrong | Carson Kelly
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,4,Moisés Ballesteros + Seiya Suzuki + Michael Busch + Alex Bregman,Chicago Cubs,JR Ritchie,NO_ODDS,51.88,44.41,75.72,38.81,56.77,0.0207%,0.0298%,43.70%,54.42,C,LOW,HIGH_RISK,Moisés Ballesteros | Seiya Suzuki | Michael Busch | Alex Bregman
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,2,Seiya Suzuki + Michael Busch,Chicago Cubs,JR Ritchie,NO_ODDS,51.88,44.44,75.60,38.88,56.76,1.4400%,2.0690%,43.68%,54.42,C,LOW,HIGH_RISK,Seiya Suzuki | Michael Busch
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,3,Moisés Ballesteros + Pete Crow-Armstrong + Alex Bregman,Chicago Cubs,JR Ritchie,NO_ODDS,51.85,44.44,75.78,38.62,56.75,0.1728%,0.2483%,43.71%,54.40,C,LOW,HIGH_RISK,Moisés Ballesteros | Pete Crow-Armstrong | Alex Bregman
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,4,Ian Happ + Dansby Swanson + Carson Kelly + Alex Bregman,Chicago Cubs,JR Ritchie,NO_ODDS,51.85,44.45,75.67,38.73,56.75,0.0207%,0.0298%,43.68%,54.40,C,LOW,HIGH_RISK,Ian Happ | Dansby Swanson | Carson Kelly | Alex Bregman
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,4,Moisés Ballesteros + Dansby Swanson + Michael Busch + Carson Kelly,Chicago Cubs,JR Ritchie,NO_ODDS,51.83,44.45,75.79,38.56,56.75,0.0207%,0.0298%,43.70%,54.39,C,LOW,HIGH_RISK,Moisés Ballesteros | Dansby Swanson | Michael Busch | Carson Kelly
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,3,Seiya Suzuki + Pete Crow-Armstrong + Michael Busch,Chicago Cubs,JR Ritchie,NO_ODDS,51.84,44.48,75.63,38.72,56.74,0.1728%,0.2483%,43.68%,54.39,C,LOW,HIGH_RISK,Seiya Suzuki | Pete Crow-Armstrong | Michael Busch
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,4,Moisés Ballesteros + Dansby Swanson + Michael Busch + Alex Bregman,Chicago Cubs,JR Ritchie,NO_ODDS,51.83,44.39,75.81,38.58,56.74,0.0207%,0.0298%,43.70%,54.39,C,LOW,HIGH_RISK,Moisés Ballesteros | Dansby Swanson | Michael Busch | Alex Bregman
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,3,Ian Happ + Carson Kelly + Alex Bregman,Chicago Cubs,JR Ritchie,NO_ODDS,51.82,44.42,75.53,38.76,56.71,0.1728%,0.2482%,43.64%,54.36,C,LOW,HIGH_RISK,Ian Happ | Carson Kelly | Alex Bregman
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,4,Ian Happ + Pete Crow-Armstrong + Carson Kelly + Alex Bregman,Chicago Cubs,JR Ritchie,NO_ODDS,51.80,44.46,75.56,38.67,56.71,0.0207%,0.0298%,43.65%,54.36,C,LOW,HIGH_RISK,Ian Happ | Pete Crow-Armstrong | Carson Kelly | Alex Bregman
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,3,Moisés Ballesteros + Michael Busch + Carson Kelly,Chicago Cubs,JR Ritchie,NO_ODDS,51.79,44.43,75.69,38.55,56.70,0.1728%,0.2483%,43.66%,54.35,C,LOW,HIGH_RISK,Moisés Ballesteros | Michael Busch | Carson Kelly
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,4,Moisés Ballesteros + Pete Crow-Armstrong + Michael Busch + Carson Kelly,Chicago Cubs,JR Ritchie,NO_ODDS,51.79,44.46,75.69,38.51,56.70,0.0207%,0.0298%,43.67%,54.35,C,LOW,HIGH_RISK,Moisés Ballesteros | Pete Crow-Armstrong | Michael Busch | Carson Kelly
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,3,Dansby Swanson + Pete Crow-Armstrong + Michael Busch,Chicago Cubs,JR Ritchie,NO_ODDS,51.77,44.46,75.76,38.41,56.70,0.1728%,0.2483%,43.68%,54.34,C,LOW,HIGH_RISK,Dansby Swanson | Pete Crow-Armstrong | Michael Busch
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,2,Dansby Swanson + Michael Busch,Chicago Cubs,JR Ritchie,NO_ODDS,51.77,44.40,75.80,38.42,56.69,1.4400%,2.0689%,43.68%,54.34,C,LOW,HIGH_RISK,Dansby Swanson | Michael Busch
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,4,Moisés Ballesteros + Pete Crow-Armstrong + Michael Busch + Alex Bregman,Chicago Cubs,JR Ritchie,NO_ODDS,51.78,44.40,75.71,38.52,56.69,0.0207%,0.0298%,43.66%,54.34,C,LOW,HIGH_RISK,Moisés Ballesteros | Pete Crow-Armstrong | Michael Busch | Alex Bregman
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,4,Seiya Suzuki + Dansby Swanson + Pete Crow-Armstrong + Carson Kelly,Chicago Cubs,JR Ritchie,NO_ODDS,51.80,44.38,75.51,38.74,56.69,0.0207%,0.0298%,43.62%,54.34,C,LOW,HIGH_RISK,Seiya Suzuki | Dansby Swanson | Pete Crow-Armstrong | Carson Kelly
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,3,Moisés Ballesteros + Michael Busch + Alex Bregman,Chicago Cubs,JR Ritchie,NO_ODDS,51.78,44.34,75.72,38.56,56.69,0.1728%,0.2482%,43.65%,54.33,C,LOW,HIGH_RISK,Moisés Ballesteros | Michael Busch | Alex Bregman
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,3,Seiya Suzuki + Dansby Swanson + Carson Kelly,Chicago Cubs,JR Ritchie,NO_ODDS,51.80,44.32,75.45,38.85,56.68,0.1728%,0.2481%,43.59%,54.33,C,LOW,HIGH_RISK,Seiya Suzuki | Dansby Swanson | Carson Kelly
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,4,Moisés Ballesteros + Seiya Suzuki + Carson Kelly + Alex Bregman,Chicago Cubs,JR Ritchie,NO_ODDS,51.80,44.30,75.47,38.85,56.68,0.0207%,0.0298%,43.59%,54.33,C,LOW,HIGH_RISK,Moisés Ballesteros | Seiya Suzuki | Carson Kelly | Alex Bregman
Arizona Diamondbacks @ Texas Rangers,TEAMMATE_HR_STACK,2,Corey Seager + Brandon Nimmo,Texas Rangers,Ryne Nelson,NO_ODDS,51.70,45.25,74.76,38.47,56.67,1.4400%,2.0677%,43.59%,54.33,C,LOW,HIGH_RISK,Corey Seager | Brandon Nimmo
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,4,Seiya Suzuki + Dansby Swanson + Pete Crow-Armstrong + Alex Bregman,Chicago Cubs,JR Ritchie,NO_ODDS,51.79,44.32,75.53,38.75,56.68,0.0207%,0.0298%,43.61%,54.32,C,LOW,HIGH_RISK,Seiya Suzuki | Dansby Swanson | Pete Crow-Armstrong | Alex Bregman
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,3,Seiya Suzuki + Dansby Swanson + Alex Bregman,Chicago Cubs,JR Ritchie,NO_ODDS,51.80,44.24,75.48,38.87,56.67,0.1728%,0.2481%,43.58%,54.32,C,LOW,HIGH_RISK,Seiya Suzuki | Dansby Swanson | Alex Bregman
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,4,Ian Happ + Michael Busch + Carson Kelly + Alex Bregman,Chicago Cubs,JR Ritchie,NO_ODDS,51.76,44.38,75.52,38.63,56.66,0.0207%,0.0298%,43.61%,54.31,C,LOW,HIGH_RISK,Ian Happ | Michael Busch | Carson Kelly | Alex Bregman
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,4,Moisés Ballesteros + Dansby Swanson + Carson Kelly + Alex Bregman,Chicago Cubs,JR Ritchie,NO_ODDS,51.75,44.28,75.58,38.62,56.65,0.0207%,0.0298%,43.60%,54.29,C,LOW,HIGH_RISK,Moisés Ballesteros | Dansby Swanson | Carson Kelly | Alex Bregman
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,4,Seiya Suzuki + Dansby Swanson + Michael Busch + Carson Kelly,Chicago Cubs,JR Ritchie,NO_ODDS,51.75,44.31,75.46,38.69,56.64,0.0207%,0.0298%,43.58%,54.28,C,LOW,HIGH_RISK,Seiya Suzuki | Dansby Swanson | Michael Busch | Carson Kelly
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,4,Seiya Suzuki + Dansby Swanson + Michael Busch + Alex Bregman,Chicago Cubs,JR Ritchie,NO_ODDS,51.74,44.25,75.48,38.70,56.63,0.0207%,0.0298%,43.56%,54.27,C,LOW,HIGH_RISK,Seiya Suzuki | Dansby Swanson | Michael Busch | Alex Bregman
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,3,Seiya Suzuki + Pete Crow-Armstrong + Carson Kelly,Chicago Cubs,JR Ritchie,NO_ODDS,51.74,44.34,75.31,38.78,56.62,0.1728%,0.2480%,43.55%,54.27,C,LOW,HIGH_RISK,Seiya Suzuki | Pete Crow-Armstrong | Carson Kelly
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,2,Pete Crow-Armstrong + Michael Busch,Chicago Cubs,JR Ritchie,NO_ODDS,51.67,44.42,75.59,38.31,56.61,1.4400%,2.0678%,43.60%,54.25,C,LOW,HIGH_RISK,Pete Crow-Armstrong | Michael Busch
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,3,Seiya Suzuki + Pete Crow-Armstrong + Alex Bregman,Chicago Cubs,JR Ritchie,NO_ODDS,51.73,44.25,75.34,38.79,56.61,0.1728%,0.2480%,43.53%,54.25,C,LOW,HIGH_RISK,Seiya Suzuki | Pete Crow-Armstrong | Alex Bregman
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,4,Moisés Ballesteros + Pete Crow-Armstrong + Carson Kelly + Alex Bregman,Chicago Cubs,JR Ritchie,NO_ODDS,51.70,44.29,75.47,38.57,56.60,0.0207%,0.0298%,43.56%,54.24,C,LOW,HIGH_RISK,Moisés Ballesteros | Pete Crow-Armstrong | Carson Kelly | Alex Bregman
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,4,Seiya Suzuki + Pete Crow-Armstrong + Michael Busch + Carson Kelly,Chicago Cubs,JR Ritchie,NO_ODDS,51.70,44.32,75.36,38.64,56.60,0.0207%,0.0298%,43.54%,54.24,C,LOW,HIGH_RISK,Seiya Suzuki | Pete Crow-Armstrong | Michael Busch | Carson Kelly
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,4,Seiya Suzuki + Pete Crow-Armstrong + Michael Busch + Alex Bregman,Chicago Cubs,JR Ritchie,NO_ODDS,51.70,44.26,75.38,38.65,56.59,0.0207%,0.0298%,43.53%,54.23,C,LOW,HIGH_RISK,Seiya Suzuki | Pete Crow-Armstrong | Michael Busch | Alex Bregman
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,2,Seiya Suzuki + Carson Kelly,Chicago Cubs,JR Ritchie,NO_ODDS,51.73,44.22,75.12,38.97,56.58,1.4400%,2.0661%,43.48%,54.23,C,LOW,HIGH_RISK,Seiya Suzuki | Carson Kelly
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,3,Dansby Swanson + Pete Crow-Armstrong + Carson Kelly,Chicago Cubs,JR Ritchie,NO_ODDS,51.67,44.31,75.44,38.47,56.58,0.1728%,0.2480%,43.54%,54.22,C,LOW,HIGH_RISK,Dansby Swanson | Pete Crow-Armstrong | Carson Kelly
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,3,Moisés Ballesteros + Carson Kelly + Alex Bregman,Chicago Cubs,JR Ritchie,NO_ODDS,51.68,44.20,75.40,38.62,56.57,0.1728%,0.2480%,43.52%,54.21,C,LOW,HIGH_RISK,Moisés Ballesteros | Carson Kelly | Alex Bregman
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,3,Dansby Swanson + Pete Crow-Armstrong + Alex Bregman,Chicago Cubs,JR Ritchie,NO_ODDS,51.66,44.23,75.47,38.49,56.57,0.1728%,0.2480%,43.53%,54.21,C,LOW,HIGH_RISK,Dansby Swanson | Pete Crow-Armstrong | Alex Bregman
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,2,Seiya Suzuki + Alex Bregman,Chicago Cubs,JR Ritchie,NO_ODDS,51.72,44.09,75.17,38.99,56.56,1.4400%,2.0658%,43.46%,54.20,C,LOW,HIGH_RISK,Seiya Suzuki | Alex Bregman
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,3,Seiya Suzuki + Michael Busch + Carson Kelly,Chicago Cubs,JR Ritchie,NO_ODDS,51.68,44.24,75.25,38.72,56.56,0.1728%,0.2480%,43.49%,54.20,C,LOW,HIGH_RISK,Seiya Suzuki | Michael Busch | Carson Kelly
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,4,Moisés Ballesteros + Michael Busch + Carson Kelly + Alex Bregman,Chicago Cubs,JR Ritchie,NO_ODDS,51.66,44.22,75.42,38.52,56.56,0.0207%,0.0298%,43.52%,54.20,C,LOW,HIGH_RISK,Moisés Ballesteros | Michael Busch | Carson Kelly | Alex Bregman
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,4,Dansby Swanson + Pete Crow-Armstrong + Michael Busch + Carson Kelly,Chicago Cubs,JR Ritchie,NO_ODDS,51.65,44.30,75.45,38.41,56.56,0.0207%,0.0298%,43.54%,54.20,C,LOW,HIGH_RISK,Dansby Swanson | Pete Crow-Armstrong | Michael Busch | Carson Kelly
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,3,Seiya Suzuki + Michael Busch + Alex Bregman,Chicago Cubs,JR Ritchie,NO_ODDS,51.67,44.15,75.28,38.73,56.55,0.1728%,0.2479%,43.48%,54.19,C,LOW,HIGH_RISK,Seiya Suzuki | Michael Busch | Alex Bregman
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,4,Dansby Swanson + Pete Crow-Armstrong + Michael Busch + Alex Bregman,Chicago Cubs,JR Ritchie,NO_ODDS,51.64,44.24,75.48,38.42,56.55,0.0207%,0.0298%,43.53%,54.19,C,LOW,HIGH_RISK,Dansby Swanson | Pete Crow-Armstrong | Michael Busch | Alex Bregman
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,4,Seiya Suzuki + Dansby Swanson + Carson Kelly + Alex Bregman,Chicago Cubs,JR Ritchie,NO_ODDS,51.66,44.14,75.25,38.75,56.54,0.0207%,0.0297%,43.46%,54.18,C,LOW,HIGH_RISK,Seiya Suzuki | Dansby Swanson | Carson Kelly | Alex Bregman
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,4,Ian Happ + Moisés Ballesteros + Seiya Suzuki + Nico Hoerner,Chicago Cubs,JR Ritchie,NO_ODDS,51.49,44.51,75.95,37.43,56.52,0.0207%,0.0298%,43.63%,54.15,C,LOW,HIGH_RISK,Ian Happ | Moisés Ballesteros | Seiya Suzuki | Nico Hoerner
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,2,Dansby Swanson + Carson Kelly,Chicago Cubs,JR Ritchie,NO_ODDS,51.62,44.19,75.32,38.51,56.51,1.4400%,2.0660%,43.48%,54.15,C,LOW,HIGH_RISK,Dansby Swanson | Carson Kelly
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,3,Dansby Swanson + Michael Busch + Carson Kelly,Chicago Cubs,JR Ritchie,NO_ODDS,51.60,44.21,75.38,38.41,56.51,0.1728%,0.2479%,43.49%,54.15,C,LOW,HIGH_RISK,Dansby Swanson | Michael Busch | Carson Kelly
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,3,Dansby Swanson + Michael Busch + Alex Bregman,Chicago Cubs,JR Ritchie,NO_ODDS,51.60,44.13,75.41,38.43,56.50,0.1728%,0.2479%,43.48%,54.14,C,LOW,HIGH_RISK,Dansby Swanson | Michael Busch | Alex Bregman
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,4,Seiya Suzuki + Pete Crow-Armstrong + Carson Kelly + Alex Bregman,Chicago Cubs,JR Ritchie,NO_ODDS,51.62,44.15,75.14,38.70,56.50,0.0207%,0.0297%,43.43%,54.14,C,LOW,HIGH_RISK,Seiya Suzuki | Pete Crow-Armstrong | Carson Kelly | Alex Bregman
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,2,Dansby Swanson + Alex Bregman,Chicago Cubs,JR Ritchie,NO_ODDS,51.61,44.06,75.37,38.53,56.49,1.4400%,2.0658%,43.46%,54.13,C,LOW,HIGH_RISK,Dansby Swanson | Alex Bregman
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,4,Ian Happ + Moisés Ballesteros + Dansby Swanson + Nico Hoerner,Chicago Cubs,JR Ritchie,NO_ODDS,51.44,44.49,76.06,37.21,56.49,0.0207%,0.0298%,43.64%,54.11,C,LOW,HIGH_RISK,Ian Happ | Moisés Ballesteros | Dansby Swanson | Nico Hoerner
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,3,Pete Crow-Armstrong + Michael Busch + Carson Kelly,Chicago Cubs,JR Ritchie,NO_ODDS,51.54,44.23,75.24,38.34,56.46,0.1728%,0.2479%,43.44%,54.09,C,LOW,HIGH_RISK,Pete Crow-Armstrong | Michael Busch | Carson Kelly
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,4,Dansby Swanson + Pete Crow-Armstrong + Carson Kelly + Alex Bregman,Chicago Cubs,JR Ritchie,NO_ODDS,51.56,44.13,75.24,38.47,56.46,0.0207%,0.0297%,43.42%,54.09,C,LOW,HIGH_RISK,Dansby Swanson | Pete Crow-Armstrong | Carson Kelly | Alex Bregman
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,3,Pete Crow-Armstrong + Michael Busch + Alex Bregman,Chicago Cubs,JR Ritchie,NO_ODDS,51.53,44.14,75.27,38.36,56.45,0.1728%,0.2478%,43.42%,54.08,C,LOW,HIGH_RISK,Pete Crow-Armstrong | Michael Busch | Alex Bregman
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,4,Seiya Suzuki + Michael Busch + Carson Kelly + Alex Bregman,Chicago Cubs,JR Ritchie,NO_ODDS,51.57,44.08,75.09,38.65,56.45,0.0207%,0.0297%,43.39%,54.08,C,LOW,HIGH_RISK,Seiya Suzuki | Michael Busch | Carson Kelly | Alex Bregman
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,4,Ian Happ + Moisés Ballesteros + Pete Crow-Armstrong + Nico Hoerner,Chicago Cubs,JR Ritchie,NO_ODDS,51.39,44.50,75.95,37.15,56.45,0.0207%,0.0298%,43.60%,54.07,C,LOW,HIGH_RISK,Ian Happ | Moisés Ballesteros | Pete Crow-Armstrong | Nico Hoerner
Arizona Diamondbacks @ Texas Rangers,TEAMMATE_HR_STACK,3,Corey Seager + Brandon Nimmo + Joc Pederson,Texas Rangers,Ryne Nelson,NO_ODDS,51.44,45.04,74.36,38.17,56.42,0.1728%,0.2477%,43.37%,54.07,C,LOW,HIGH_RISK,Corey Seager | Brandon Nimmo | Joc Pederson
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,2,Pete Crow-Armstrong + Carson Kelly,Chicago Cubs,JR Ritchie,NO_ODDS,51.52,44.20,75.11,38.40,56.43,1.4400%,2.0649%,43.40%,54.06,C,LOW,HIGH_RISK,Pete Crow-Armstrong | Carson Kelly
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,3,Seiya Suzuki + Carson Kelly + Alex Bregman,Chicago Cubs,JR Ritchie,NO_ODDS,51.57,44.01,74.96,38.79,56.43,0.1728%,0.2477%,43.34%,54.06,C,LOW,HIGH_RISK,Seiya Suzuki | Carson Kelly | Alex Bregman
Arizona Diamondbacks @ Texas Rangers,TEAMMATE_HR_STACK,2,Corey Seager + Jake Burger,Texas Rangers,Ryne Nelson,NO_ODDS,51.41,45.03,74.60,37.89,56.42,1.4400%,2.0651%,43.41%,54.06,C,LOW,HIGH_RISK,Corey Seager | Jake Burger
Arizona Diamondbacks @ Texas Rangers,TEAMMATE_HR_STACK,2,Corey Seager + Joc Pederson,Texas Rangers,Ryne Nelson,NO_ODDS,51.41,45.11,74.52,37.91,56.42,1.4400%,2.0651%,43.41%,54.06,C,LOW,HIGH_RISK,Corey Seager | Joc Pederson
Arizona Diamondbacks @ Texas Rangers,TEAMMATE_HR_STACK,3,Corey Seager + Brandon Nimmo + Jake Burger,Texas Rangers,Ryne Nelson,NO_ODDS,51.44,44.99,74.42,38.15,56.42,0.1728%,0.2478%,43.37%,54.06,C,LOW,HIGH_RISK,Corey Seager | Brandon Nimmo | Jake Burger
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,2,Pete Crow-Armstrong + Alex Bregman,Chicago Cubs,JR Ritchie,NO_ODDS,51.51,44.08,75.16,38.42,56.41,1.4400%,2.0647%,43.38%,54.04,C,LOW,HIGH_RISK,Pete Crow-Armstrong | Alex Bregman
Chicago Cubs @ Atlanta Braves,TEAMMATE_HR_STACK,4,Dansby Swanson + Michael Busch + Carson Kelly + Alex Bregman,Chicago Cubs,JR Ritchie,NO_ODDS,51.52,44.06,75.19,38.42,56.41,0.0207%,0.0297%,43.39%,54.04,C,LOW,HIGH_RISK,Dansby Swanson | Michael Busch | Carson Kelly | Alex Bregman
Arizona Diamondbacks @ Texas Rangers,TEAMMATE_HR_STACK,3,Corey Seager + Brandon Nimmo + Josh Jung,Texas Rangers,Ryne Nelson,NO_ODDS,51.46,44.85,74.23,38.47,56.40,0.1728%,0.2476%,43.31%,54.04,C,LOW,HIGH_RISK,Corey Seager | Brandon Nimmo | Josh Jung
