player,player_key,player_id,team,game,event_id,market,line,best_odds,best_book,book_count,market_average_odds,all_books
Luis Torrens,luis torrens,LUIS_TORRENS_1_MLB,NEW_YORK_METS_MLB,New York Yankees @ New York Mets,EfX5X71vGSjFXKmbIcxY,HR,0.5,1320,draftkings,6,1212,draftkings:+1320 | fanduel:+1300 | bovada:+1300 | espnbet:+1200 | caesars:+1100 | betmgm:+1050
Luke Raley,luke raley,LUKE_RALEY_1_MLB,SEATTLE_MARINERS_MLB,San Diego Padres @ Seattle Mariners,t1ipmAaZhJ0nLxBz9tIk,HR,0.5,520,fanduel,6,495,fanduel:+520 | bovada:+500 | espnbet:+500 | draftkings:+498 | caesars:+475 | betmgm:+475
Maikel Garcia,maikel garcia,MAIKEL_GARCIA_1_MLB,KANSAS_CITY_ROYALS_MLB,Kansas City Royals @ St. Louis Cardinals,rvthegEIrAEvXgoXqnAa,HR,0.5,950,betmgm,6,889,betmgm:+950 | espnbet:+900 | draftkings:+880 | fanduel:+880 | bovada:+875 | caesars:+850
Manny Machado,manny machado,MANNY_MACHADO_1_MLB,SAN_DIEGO_PADRES_MLB,San Diego Padres @ Seattle Mariners,t1ipmAaZhJ0nLxBz9tIk,HR,0.5,598,draftkings,6,540,draftkings:+598 | fanduel:+590 | bovada:+575 | espnbet:+550 | caesars:+500 | betmgm:+425
Marcell Ozuna,marcell ozuna,MARCELL_OZUNA_1_MLB,PITTSBURGH_PIRATES_MLB,Philadelphia Phillies @ Pittsburgh Pirates,Nq7MBysDaMRfYt9Chvjq,HR,0.5,880,fanduel,6,743,fanduel:+880 | bovada:+875 | draftkings:+850 | caesars:+700 | espnbet:+600 | betmgm:+550
Marcelo Mayer,marcelo mayer,MARCELO_MAYER_1_MLB,BOSTON_RED_SOX_MLB,Boston Red Sox @ Atlanta Braves,azr6g0BYc5oimCrDM5DD,HR,0.5,1000,draftkings,12,808,draftkings:+1000 | bovada:+1000 | fanduel:+980 | espnbet:+900 | fanduel:+820 | draftkings:+820 | espnbet:+800 | bovada:+800 | caesars:+750 | caesars:+700 | betmgm:+600 | betmgm:+525
Marcus Semien,marcus semien,MARCUS_SEMIEN_1_MLB,NEW_YORK_METS_MLB,New York Yankees @ New York Mets,EfX5X71vGSjFXKmbIcxY,HR,0.5,825,betmgm,6,745,betmgm:+825 | espnbet:+800 | fanduel:+730 | bovada:+725 | caesars:+700 | draftkings:+690
Mark Vientos,mark vientos,MARK_VIENTOS_1_MLB,NEW_YORK_METS_MLB,New York Yankees @ New York Mets,EfX5X71vGSjFXKmbIcxY,HR,0.5,640,draftkings,6,587,draftkings:+640 | fanduel:+630 | bovada:+625 | espnbet:+550 | betmgm:+550 | caesars:+525
Masataka Yoshida,masataka yoshida,MASATAKA_YOSHIDA_1_MLB,BOSTON_RED_SOX_MLB,Boston Red Sox @ Atlanta Braves,azr6g0BYc5oimCrDM5DD,HR,0.5,1040,draftkings,12,880,draftkings:+1040 | bovada:+1000 | espnbet:+1000 | fanduel:+980 | betmgm:+900 | caesars:+850 | draftkings:+820 | fanduel:+820 | bovada:+800 | espnbet:+800 | betmgm:+800 | caesars:+750
Masyn Winn,masyn winn,MASYN_WINN_1_MLB,STLOUIS_CARDINALS_MLB,Kansas City Royals @ St. Louis Cardinals,rvthegEIrAEvXgoXqnAa,HR,0.5,1120,fanduel,6,1033,fanduel:+1120 | bovada:+1100 | draftkings:+1080 | espnbet:+1000 | caesars:+950 | betmgm:+950
Matt Chapman,matt chapman,MATT_CHAPMAN_1_MLB,SAN_FRANCISCO_GIANTS_MLB,San Francisco Giants @ Athletics,H8XBXLklWHd2ErXIGMUd,HR,0.5,564,draftkings,5,497,draftkings:+564 | espnbet:+525 | fanduel:+520 | bovada:+500 | betmgm:+375
Matt McLain,matt mclain,MATT_MCLAIN_1_MLB,CINCINNATI_REDS_MLB,Cincinnati Reds @ Cleveland Guardians,j7zaXsZeq04dwou0QAaZ,HR,0.5,1000,draftkings,5,966,draftkings:+1000 | bovada:+1000 | fanduel:+980 | caesars:+950 | espnbet:+900
Matt Olson,matt olson,MATT_OLSON_1_MLB,ATLANTA_BRAVES_MLB,Boston Red Sox @ Atlanta Braves,azr6g0BYc5oimCrDM5DD,HR,0.5,483,draftkings,6,452,draftkings:+483 | espnbet:+475 | fanduel:+470 | bovada:+460 | betmgm:+425 | caesars:+400
Matt Vierling,matt vierling,MATT_VIERLING_1_MLB,DETROIT_TIGERS_MLB,Toronto Blue Jays @ Detroit Tigers,T9qul5Ie7BmzUPHcKAdN,HR,0.5,1000,draftkings,6,938,draftkings:+1000 | bovada:+1000 | fanduel:+980 | espnbet:+900 | betmgm:+900 | caesars:+850
Mauricio Dubón,mauricio dubón,MAURICIO_DUBON_1_MLB,ATLANTA_BRAVES_MLB,Boston Red Sox @ Atlanta Braves,azr6g0BYc5oimCrDM5DD,HR,0.5,1000,espnbet,6,917,espnbet:+1000 | draftkings:+930 | fanduel:+920 | bovada:+900 | betmgm:+900 | caesars:+850
Max Muncy,max muncy,MAX_MUNCY_1_MLB,LOS_ANGELES_DODGERS_MLB,Los Angeles Dodgers @ Los Angeles Angels,ocN7K0W6fGdkYTeIusGv,HR,0.5,410,fanduel,5,404,fanduel:+410 | bovada:+410 | draftkings:+410 | espnbet:+400 | caesars:+390
Michael Busch,michael busch,MIKE_BUSCH_1_MLB,CHICAGO_CUBS_MLB,Chicago Cubs @ Chicago White Sox,5V5IFTF9KGU3FYQtIb6f,HR,0.5,524,draftkings,6,467,draftkings:+524 | espnbet:+500 | fanduel:+490 | bovada:+475 | caesars:+425 | betmgm:+390
Michael Harris II,michael harris ii,MICHAEL_HARRIS_II_1_MLB,ATLANTA_BRAVES_MLB,Boston Red Sox @ Atlanta Braves,azr6g0BYc5oimCrDM5DD,HR,0.5,880,draftkings,6,775,draftkings:+880 | fanduel:+820 | bovada:+800 | caesars:+750 | espnbet:+700 | betmgm:+700
Michael Massey,michael massey,MIKE_MASSEY_1_MLB,KANSAS_CITY_ROYALS_MLB,Kansas City Royals @ St. Louis Cardinals,rvthegEIrAEvXgoXqnAa,HR,0.5,725,betmgm,6,657,betmgm:+725 | draftkings:+690 | fanduel:+650 | bovada:+650 | caesars:+625 | espnbet:+600
Mickey Gasper,mickey gasper,MICKEY_GASPER_1_MLB,BOSTON_RED_SOX_MLB,Tampa Bay Rays @ Boston Red Sox,png5Jnyn8noqiLklagdD,HR,0.5,800,espnbet,3,793,espnbet:+800 | fanduel:+790 | draftkings:+790
Mickey Moniak,mickey moniak,MICKEY_MONIAK_1_MLB,COLORADO_ROCKIES_MLB,Arizona Diamondbacks @ Colorado Rockies,riD2wa1xBCGVtP6u4lHX,HR,0.5,308,draftkings,6,285,draftkings:+308 | fanduel:+300 | bovada:+300 | caesars:+280 | espnbet:+260 | betmgm:+260
Miguel Andujar,miguel andujar,MIGUEL_ANDUJAR_1_MLB,SAN_DIEGO_PADRES_MLB,San Diego Padres @ Seattle Mariners,t1ipmAaZhJ0nLxBz9tIk,HR,0.5,900,draftkings,6,783,draftkings:+900 | fanduel:+820 | bovada:+800 | espnbet:+800 | caesars:+700 | betmgm:+675
Miguel Vargas,miguel vargas,MIGUEL_VARGAS_1_MLB,CHICAGO_WHITE_SOX_MLB,Chicago Cubs @ Chicago White Sox,5V5IFTF9KGU3FYQtIb6f,HR,0.5,575,betmgm,6,542,betmgm:+575 | draftkings:+563 | fanduel:+540 | bovada:+525 | espnbet:+525 | caesars:+525
Mike Trout,mike trout,MIKE_TROUT_1_MLB,LOS_ANGELES_ANGELS_MLB,Los Angeles Dodgers @ Los Angeles Angels,ocN7K0W6fGdkYTeIusGv,HR,0.5,507,draftkings,6,470,draftkings:+507 | fanduel:+490 | bovada:+475 | espnbet:+475 | betmgm:+450 | caesars:+425
MJ Melendez,mj melendez,MJ_MELENDEZ_1_MLB,NEW_YORK_METS_MLB,New York Yankees @ New York Mets,EfX5X71vGSjFXKmbIcxY,HR,0.5,790,draftkings,6,688,draftkings:+790 | fanduel:+790 | bovada:+775 | caesars:+625 | espnbet:+600 | betmgm:+550
Moisés Ballesteros,moisés ballesteros,MOISES_BALLESTEROS_1_MLB,CHICAGO_CUBS_MLB,Chicago Cubs @ Chicago White Sox,5V5IFTF9KGU3FYQtIb6f,HR,0.5,492,draftkings,5,459,draftkings:+492 | fanduel:+470 | bovada:+460 | betmgm:+450 | caesars:+425
Mookie Betts,mookie betts,MOOKIE_BETTS_1_MLB,LOS_ANGELES_DODGERS_MLB,Los Angeles Dodgers @ Los Angeles Angels,ocN7K0W6fGdkYTeIusGv,HR,0.5,630,fanduel,6,571,fanduel:+630 | bovada:+625 | draftkings:+620 | espnbet:+550 | caesars:+525 | betmgm:+475
Munetaka Murakami,munetaka murakami,MUNETAKA_MURAKAMI_1_MLB,CHICAGO_WHITE_SOX_MLB,Chicago Cubs @ Chicago White Sox,5V5IFTF9KGU3FYQtIb6f,HR,0.5,310,fanduel,6,287,fanduel:+310 | bovada:+310 | draftkings:+310 | caesars:+280 | espnbet:+260 | betmgm:+250
Nasim Nuñez,nasim nuñez,NASIM_NUNEZ_1_MLB,WASHINGTON_NATIONALS_MLB,Baltimore Orioles @ Washington Nationals,jkvwAdFvDLQY4Xvktwk1,HR,0.5,1450,betmgm,6,1262,betmgm:+1450 | bovada:+1300 | draftkings:+1260 | fanduel:+1260 | espnbet:+1200 | caesars:+1100
Nathan Church,nathan church,NATHAN_CHURCH_1_MLB,STLOUIS_CARDINALS_MLB,Kansas City Royals @ St. Louis Cardinals,rvthegEIrAEvXgoXqnAa,HR,0.5,900,espnbet,6,778,espnbet:+900 | fanduel:+790 | draftkings:+780 | bovada:+775 | betmgm:+725 | caesars:+700
Nick Castellanos,nick castellanos,NICHOLAS_CASTELLANOS_1_MLB,SAN_DIEGO_PADRES_MLB,San Diego Padres @ Seattle Mariners,t1ipmAaZhJ0nLxBz9tIk,HR,0.5,740,draftkings,5,710,draftkings:+740 | fanduel:+710 | bovada:+700 | caesars:+700 | betmgm:+700
Nick Fortes,nick fortes,NICK_FORTES_1_MLB,TAMPA_BAY_RAYS_MLB,Miami Marlins @ Tampa Bay Rays,fPt7sNscCxaj4iQ94hIH,HR,0.5,1050,betmgm,7,849,betmgm:+1050 | betmgm:+900 | draftkings:+820 | fanduel:+820 | espnbet:+800 | bovada:+800 | caesars:+750
Nick Gonzales,nick gonzales,NICK_GONZALES_1_MLB,PITTSBURGH_PIRATES_MLB,Philadelphia Phillies @ Pittsburgh Pirates,Nq7MBysDaMRfYt9Chvjq,HR,0.5,1260,draftkings,6,1152,draftkings:+1260 | fanduel:+1200 | bovada:+1200 | espnbet:+1100 | caesars:+1100 | betmgm:+1050
Nick Kurtz,nick kurtz,NICK_KURTZ_1_MLB,OAKLAND_ATHLETICS_MLB,San Francisco Giants @ Athletics,H8XBXLklWHd2ErXIGMUd,HR,0.5,300,betmgm,5,270,betmgm:+300 | draftkings:+268 | fanduel:+260 | bovada:+260 | espnbet:+260
Nico Hoerner,nico hoerner,NICO_HOERNER_1_MLB,CHICAGO_CUBS_MLB,Chicago Cubs @ Chicago White Sox,5V5IFTF9KGU3FYQtIb6f,HR,0.5,1120,fanduel,6,1014,fanduel:+1120 | bovada:+1100 | draftkings:+1040 | espnbet:+1000 | caesars:+950 | betmgm:+875
Nolan Arenado,nolan arenado,NOLAN_ARENADO_1_MLB,ARIZONA_DIAMONDBACKS_MLB,Arizona Diamondbacks @ Colorado Rockies,riD2wa1xBCGVtP6u4lHX,HR,0.5,450,espnbet,6,409,espnbet:+450 | fanduel:+410 | bovada:+410 | betmgm:+400 | draftkings:+393 | caesars:+390
Nolan Gorman,nolan gorman,NOLAN_GORMAN_1_MLB,STLOUIS_CARDINALS_MLB,Kansas City Royals @ St. Louis Cardinals,rvthegEIrAEvXgoXqnAa,HR,0.5,450,betmgm,6,407,betmgm:+450 | espnbet:+425 | draftkings:+394 | caesars:+390 | fanduel:+390 | bovada:+390
Nolan Schanuel,nolan schanuel,NOLAN_SCHANUEL_1_MLB,LOS_ANGELES_ANGELS_MLB,Los Angeles Dodgers @ Los Angeles Angels,ocN7K0W6fGdkYTeIusGv,HR,0.5,1300,bovada,5,1212,bovada:+1300 | fanduel:+1260 | espnbet:+1200 | draftkings:+1200 | caesars:+1100
Oneil Cruz,oneil cruz,ONEIL_CRUZ_1_MLB,PITTSBURGH_PIRATES_MLB,Philadelphia Phillies @ Pittsburgh Pirates,Nq7MBysDaMRfYt9Chvjq,HR,0.5,400,espnbet,6,339,espnbet:+400 | betmgm:+390 | caesars:+320 | fanduel:+310 | bovada:+310 | draftkings:+304
Oswald Peraza,oswald peraza,OSWALD_PERAZA_1_MLB,LOS_ANGELES_ANGELS_MLB,Los Angeles Dodgers @ Los Angeles Angels,ocN7K0W6fGdkYTeIusGv,HR,0.5,900,espnbet,5,816,espnbet:+900 | fanduel:+820 | draftkings:+810 | bovada:+800 | caesars:+750
Otto Lopez,otto lopez,OTTO_LOPEZ_1_MLB,MIAMI_MARLINS_MLB,Miami Marlins @ Tampa Bay Rays,fPt7sNscCxaj4iQ94hIH,HR,0.5,700,draftkings,6,672,draftkings:+700 | espnbet:+700 | fanduel:+680 | bovada:+675 | betmgm:+650 | caesars:+625
Owen Caissie,owen caissie,OWEN_CAISSIE_1_MLB,MIAMI_MARLINS_MLB,Miami Marlins @ Tampa Bay Rays,fPt7sNscCxaj4iQ94hIH,HR,0.5,725,betmgm,6,664,betmgm:+725 | draftkings:+680 | fanduel:+680 | bovada:+675 | caesars:+625 | espnbet:+600
Ozzie Albies,ozzie albies,OZZIE_ALBIES_1_MLB,ATLANTA_BRAVES_MLB,Boston Red Sox @ Atlanta Braves,azr6g0BYc5oimCrDM5DD,HR,0.5,590,fanduel,6,536,fanduel:+590 | draftkings:+551 | bovada:+550 | espnbet:+550 | caesars:+500 | betmgm:+475
Pedro Pagés,pedro pagés,PEDRO_PAGES_1_MLB,STLOUIS_CARDINALS_MLB,Kansas City Royals @ St. Louis Cardinals,rvthegEIrAEvXgoXqnAa,HR,0.5,900,espnbet,6,798,espnbet:+900 | draftkings:+840 | fanduel:+820 | bovada:+800 | betmgm:+725 | caesars:+700
Pete Alonso,pete alonso,PETE_ALONSO_1_MLB,BALTIMORE_ORIOLES_MLB,Baltimore Orioles @ Washington Nationals,jkvwAdFvDLQY4Xvktwk1,HR,0.5,353,draftkings,6,322,draftkings:+353 | bovada:+340 | fanduel:+340 | espnbet:+325 | caesars:+305 | betmgm:+270
Pete Crow-Armstrong,pete crow-armstrong,PETE_CROWARMSTRONG_1_MLB,CHICAGO_CUBS_MLB,Chicago Cubs @ Chicago White Sox,5V5IFTF9KGU3FYQtIb6f,HR,0.5,525,betmgm,6,484,betmgm:+525 | draftkings:+498 | espnbet:+475 | caesars:+475 | fanduel:+470 | bovada:+460
Rafael Devers,rafael devers,RAFAEL_DEVERS_1_MLB,SAN_FRANCISCO_GIANTS_MLB,San Francisco Giants @ Athletics,H8XBXLklWHd2ErXIGMUd,HR,0.5,325,espnbet,5,285,espnbet:+325 | betmgm:+300 | draftkings:+269 | fanduel:+265 | bovada:+265
Rafael Marchán,rafael marchán,RAFAEL_MARCHAN_1_MLB,PHILADELPHIA_PHILLIES_MLB,Philadelphia Phillies @ Pittsburgh Pirates,Nq7MBysDaMRfYt9Chvjq,HR,0.5,1120,fanduel,4,1048,fanduel:+1120 | bovada:+1100 | draftkings:+1020 | caesars:+950
Ramón Laureano,ramón laureano,RAMON_LAUREANO_1_MLB,SAN_DIEGO_PADRES_MLB,San Diego Padres @ Seattle Mariners,t1ipmAaZhJ0nLxBz9tIk,HR,0.5,780,draftkings,4,626,draftkings:+780 | espnbet:+600 | caesars:+575 | betmgm:+550
Randy Arozarena,randy arozarena,RANDY_AROZARENA_1_MLB,SEATTLE_MARINERS_MLB,San Diego Padres @ Seattle Mariners,t1ipmAaZhJ0nLxBz9tIk,HR,0.5,650,betmgm,6,620,betmgm:+650 | draftkings:+640 | fanduel:+630 | bovada:+625 | espnbet:+600 | caesars:+575
Richie Palacios,richie palacios,RICHARD_PALACIOS_1_MLB,TAMPA_BAY_RAYS_MLB,Miami Marlins @ Tampa Bay Rays,fPt7sNscCxaj4iQ94hIH,HR,0.5,1000,espnbet,6,909,espnbet:+1000 | fanduel:+920 | draftkings:+910 | bovada:+900 | betmgm:+875 | caesars:+850
Riley Greene,riley greene,RILEY_GREENE_1_MLB,DETROIT_TIGERS_MLB,Toronto Blue Jays @ Detroit Tigers,T9qul5Ie7BmzUPHcKAdN,HR,0.5,610,fanduel,6,560,fanduel:+610 | draftkings:+600 | bovada:+600 | caesars:+525 | espnbet:+525 | betmgm:+500
Ryan McMahon,ryan mcmahon,RYAN_MCMAHON_1_MLB,NEW_YORK_YANKEES_MLB,New York Yankees @ New York Mets,EfX5X71vGSjFXKmbIcxY,HR,0.5,730,fanduel,6,671,fanduel:+730 | bovada:+725 | betmgm:+675 | draftkings:+670 | caesars:+625 | espnbet:+600
Ryan O'Hearn,ryan o'hearn,RYAN_OHEARN_1_MLB,PITTSBURGH_PIRATES_MLB,Philadelphia Phillies @ Pittsburgh Pirates,Nq7MBysDaMRfYt9Chvjq,HR,0.5,790,fanduel,6,729,fanduel:+790 | bovada:+775 | draftkings:+760 | espnbet:+700 | caesars:+700 | betmgm:+650
Ryan Vilade,ryan vilade,RYAN_VILADE_1_MLB,TAMPA_BAY_RAYS_MLB,Tampa Bay Rays @ Boston Red Sox,png5Jnyn8noqiLklagdD,HR,0.5,1060,draftkings,6,1017,draftkings:+1060 | betmgm:+1050 | fanduel:+1040 | bovada:+1000 | espnbet:+1000 | caesars:+950
Sal Frelick,sal frelick,SAL_FRELICK_1_MLB,MILWAUKEE_BREWERS_MLB,Milwaukee Brewers @ Minnesota Twins,3itxNJYiA3Wh4p2bJOJs,HR,0.5,830,draftkings,1,830,draftkings:+830
Sal Stewart,sal stewart,SAL_STEWART_1_MLB,CINCINNATI_REDS_MLB,Cincinnati Reds @ Cleveland Guardians,j7zaXsZeq04dwou0QAaZ,HR,0.5,500,espnbet,5,425,espnbet:+500 | draftkings:+414 | bovada:+410 | fanduel:+410 | caesars:+390
Salvador Perez,salvador perez,SALVADOR_PEREZ_1_MLB,KANSAS_CITY_ROYALS_MLB,Kansas City Royals @ St. Louis Cardinals,rvthegEIrAEvXgoXqnAa,HR,0.5,520,fanduel,6,492,fanduel:+520 | bovada:+500 | espnbet:+500 | draftkings:+482 | caesars:+475 | betmgm:+475
Samuel Basallo,samuel basallo,SAMUEL_BASALLO_1_MLB,BALTIMORE_ORIOLES_MLB,Baltimore Orioles @ Washington Nationals,jkvwAdFvDLQY4Xvktwk1,HR,0.5,475,betmgm,6,445,betmgm:+475 | draftkings:+466 | bovada:+440 | fanduel:+440 | caesars:+425 | espnbet:+425
Seiya Suzuki,seiya suzuki,SEIYA_SUZUKI_1_MLB,CHICAGO_CUBS_MLB,Chicago Cubs @ Chicago White Sox,5V5IFTF9KGU3FYQtIb6f,HR,0.5,457,draftkings,6,425,draftkings:+457 | fanduel:+440 | bovada:+440 | espnbet:+425 | caesars:+400 | betmgm:+390
Shea Langeliers,shea langeliers,SHEA_LANGELIERS_1_MLB,OAKLAND_ATHLETICS_MLB,San Francisco Giants @ Athletics,H8XBXLklWHd2ErXIGMUd,HR,0.5,275,espnbet,5,252,espnbet:+275 | betmgm:+250 | fanduel:+245 | bovada:+245 | draftkings:+244
Shohei Ohtani,shohei ohtani,SHOHEI_OHTANI_1_MLB,LOS_ANGELES_DODGERS_MLB,Los Angeles Dodgers @ Los Angeles Angels,ocN7K0W6fGdkYTeIusGv,HR,0.5,263,draftkings,4,250,draftkings:+263 | fanduel:+250 | bovada:+250 | caesars:+235
Spencer Horwitz,spencer horwitz,SPENCER_HORWITZ_1_MLB,PITTSBURGH_PIRATES_MLB,Philadelphia Phillies @ Pittsburgh Pirates,Nq7MBysDaMRfYt9Chvjq,HR,0.5,920,fanduel,6,880,fanduel:+920 | draftkings:+910 | bovada:+900 | espnbet:+900 | caesars:+850 | betmgm:+800
Spencer Jones,spencer jones,SPENCER_JONES_1_MLB,NEW_YORK_YANKEES_MLB,New York Yankees @ New York Mets,EfX5X71vGSjFXKmbIcxY,HR,0.5,710,fanduel,5,685,fanduel:+710 | bovada:+700 | espnbet:+700 | draftkings:+690 | caesars:+625
Spencer Steer,spencer steer,SPENCER_STEER_1_MLB,CINCINNATI_REDS_MLB,Cincinnati Reds @ Cleveland Guardians,j7zaXsZeq04dwou0QAaZ,HR,0.5,600,betmgm,6,538,betmgm:+600 | draftkings:+560 | espnbet:+550 | fanduel:+520 | caesars:+500 | bovada:+500
Spencer Torkelson,spencer torkelson,SPENCER_TORKELSON_1_MLB,DETROIT_TIGERS_MLB,Toronto Blue Jays @ Detroit Tigers,T9qul5Ie7BmzUPHcKAdN,HR,0.5,760,fanduel,6,661,fanduel:+760 | bovada:+750 | draftkings:+680 | caesars:+625 | betmgm:+600 | espnbet:+550
Steven Kwan,steven kwan,STEVEN_KWAN_1_MLB,CLEVELAND_GUARDIANS_MLB,Cincinnati Reds @ Cleveland Guardians,j7zaXsZeq04dwou0QAaZ,HR,0.5,1580,draftkings,6,1347,draftkings:+1580 | bovada:+1500 | fanduel:+1500 | caesars:+1300 | espnbet:+1200 | betmgm:+1000
Taylor Walls,taylor walls,TAYLOR_WALLS_1_MLB,TAMPA_BAY_RAYS_MLB,Miami Marlins @ Tampa Bay Rays,fPt7sNscCxaj4iQ94hIH,HR,0.5,1400,espnbet,12,1223,espnbet:+1400 | draftkings:+1300 | bovada:+1300 | fanduel:+1300 | betmgm:+1250 | espnbet:+1200 | fanduel:+1200 | bovada:+1200 | betmgm:+1200 | draftkings:+1120 | caesars:+1100 | caesars:+1100
Taylor Ward,taylor ward,TAYLOR_WARD_1_MLB,BALTIMORE_ORIOLES_MLB,Baltimore Orioles @ Washington Nationals,jkvwAdFvDLQY4Xvktwk1,HR,0.5,553,draftkings,6,488,draftkings:+553 | fanduel:+520 | espnbet:+500 | bovada:+500 | caesars:+475 | betmgm:+380
Teoscar Hernández,teoscar hernández,TEOSCAR_HERNANDEZ_1_MLB,LOS_ANGELES_DODGERS_MLB,Los Angeles Dodgers @ Los Angeles Angels,ocN7K0W6fGdkYTeIusGv,HR,0.5,630,fanduel,6,581,fanduel:+630 | draftkings:+630 | bovada:+625 | espnbet:+600 | caesars:+525 | betmgm:+475
TJ Friedl,tj friedl,TJ_FRIEDL_1_MLB,CINCINNATI_REDS_MLB,Cincinnati Reds @ Cleveland Guardians,j7zaXsZeq04dwou0QAaZ,HR,0.5,1140,draftkings,6,1052,draftkings:+1140 | fanduel:+1120 | bovada:+1100 | espnbet:+1000 | betmgm:+1000 | caesars:+950
Trea Turner,trea turner,TREA_TURNER_1_MLB,PHILADELPHIA_PHILLIES_MLB,Philadelphia Phillies @ Pittsburgh Pirates,Nq7MBysDaMRfYt9Chvjq,HR,0.5,1020,draftkings,6,932,draftkings:+1020 | betmgm:+1000 | caesars:+950 | fanduel:+920 | bovada:+900 | espnbet:+800
Trent Grisham,trent grisham,TRENT_GRISHAM_1_MLB,NEW_YORK_YANKEES_MLB,New York Yankees @ New York Mets,EfX5X71vGSjFXKmbIcxY,HR,0.5,680,fanduel,5,640,fanduel:+680 | bovada:+675 | draftkings:+670 | caesars:+625 | espnbet:+550
Trevor Story,trevor story,TREVOR_STORY_1_MLB,BOSTON_RED_SOX_MLB,Boston Red Sox @ Atlanta Braves,azr6g0BYc5oimCrDM5DD,HR,0.5,760,fanduel,12,680,fanduel:+760 | betmgm:+750 | bovada:+750 | draftkings:+740 | espnbet:+700 | espnbet:+700 | draftkings:+660 | betmgm:+650 | fanduel:+630 | caesars:+625 | bovada:+625 | caesars:+575
Tristan Peters,tristan peters,TRISTAN_PETERS_1_MLB,CHICAGO_WHITE_SOX_MLB,Chicago Cubs @ Chicago White Sox,5V5IFTF9KGU3FYQtIb6f,HR,0.5,1200,betmgm,6,1068,betmgm:+1200 | fanduel:+1120 | bovada:+1100 | draftkings:+1040 | espnbet:+1000 | caesars:+950
Troy Johnston,troy johnston,TROY_JOHNSTON_1_MLB,COLORADO_ROCKIES_MLB,Arizona Diamondbacks @ Colorado Rockies,riD2wa1xBCGVtP6u4lHX,HR,0.5,575,betmgm,6,555,betmgm:+575 | fanduel:+570 | draftkings:+562 | bovada:+550 | espnbet:+550 | caesars:+525
Tyler Freeman,tyler freeman,TYLER_FREEMAN_1_MLB,COLORADO_ROCKIES_MLB,Arizona Diamondbacks @ Colorado Rockies,riD2wa1xBCGVtP6u4lHX,HR,0.5,880,fanduel,5,831,fanduel:+880 | bovada:+875 | draftkings:+850 | betmgm:+800 | caesars:+750
Tyler O'Neill,tyler o'neill,TYLER_ONEILL_1_MLB,BALTIMORE_ORIOLES_MLB,Baltimore Orioles @ Washington Nationals,jkvwAdFvDLQY4Xvktwk1,HR,0.5,412,draftkings,6,375,draftkings:+412 | espnbet:+400 | bovada:+390 | fanduel:+390 | caesars:+350 | betmgm:+310
Tyler Soderstrom,tyler soderstrom,TYLER_SODERSTROM_1_MLB,OAKLAND_ATHLETICS_MLB,San Francisco Giants @ Athletics,H8XBXLklWHd2ErXIGMUd,HR,0.5,390,betmgm,5,372,betmgm:+390 | draftkings:+382 | fanduel:+370 | bovada:+370 | espnbet:+350
Tyler Stephenson,tyler stephenson,TYLER_STEPHENSON_1_MLB,CINCINNATI_REDS_MLB,Cincinnati Reds @ Cleveland Guardians,j7zaXsZeq04dwou0QAaZ,HR,0.5,700,espnbet,6,630,espnbet:+700 | betmgm:+675 | draftkings:+620 | fanduel:+610 | bovada:+600 | caesars:+575
Vaughn Grissom,vaughn grissom,VAUGHN_GRISSOM_1_MLB,LOS_ANGELES_ANGELS_MLB,Los Angeles Dodgers @ Los Angeles Angels,ocN7K0W6fGdkYTeIusGv,HR,0.5,1000,espnbet,5,922,espnbet:+1000 | draftkings:+940 | fanduel:+920 | bovada:+900 | caesars:+850
Victor Scott II,victor scott ii,VICTOR_SCOTT_II_1_MLB,STLOUIS_CARDINALS_MLB,Kansas City Royals @ St. Louis Cardinals,rvthegEIrAEvXgoXqnAa,HR,0.5,1500,betmgm,6,1310,betmgm:+1500 | draftkings:+1360 | fanduel:+1300 | bovada:+1300 | caesars:+1300 | espnbet:+1100
Vinnie Pasquantino,vinnie pasquantino,VINNIE_PASQUANTINO_1_MLB,KANSAS_CITY_ROYALS_MLB,Kansas City Royals @ St. Louis Cardinals,rvthegEIrAEvXgoXqnAa,HR,0.5,525,espnbet,6,469,espnbet:+525 | draftkings:+481 | fanduel:+470 | bovada:+460 | betmgm:+450 | caesars:+425
Vladimir Guerrero Jr.,vladimir guerrero,VLADIMIR_GUERRERO_JR_1_MLB,TORONTO_BLUE_JAYS_MLB,Toronto Blue Jays @ Detroit Tigers,T9qul5Ie7BmzUPHcKAdN,HR,0.5,610,fanduel,6,564,fanduel:+610 | draftkings:+600 | bovada:+600 | caesars:+525 | espnbet:+525 | betmgm:+525
Wenceel Pérez,wenceel pérez,WENCEEL_PEREZ_1_MLB,DETROIT_TIGERS_MLB,Toronto Blue Jays @ Detroit Tigers,T9qul5Ie7BmzUPHcKAdN,HR,0.5,1200,betmgm,6,998,betmgm:+1200 | bovada:+1000 | fanduel:+980 | draftkings:+960 | caesars:+950 | espnbet:+900
Will Benson,will benson,WILL_BENSON_1_MLB,CINCINNATI_REDS_MLB,Cincinnati Reds @ Cleveland Guardians,j7zaXsZeq04dwou0QAaZ,HR,0.5,500,espnbet,6,470,espnbet:+500 | draftkings:+487 | betmgm:+475 | fanduel:+470 | bovada:+460 | caesars:+425
