player,player_key,player_id,team,game,event_id,market,line,best_odds,best_book,book_count,market_average_odds,all_books,source
Luis Torrens,luis torrens,LUIS_TORRENS_1_MLB,NEW_YORK_METS_MLB,Detroit Tigers @ New York Mets,aGdkSVb1whCl56ULTR5l,HR,0.5,1000,espnbet,6,867,espnbet:+1000 | draftkings:+930 | betmgm:+900 | fanduel:+820 | bovada:+800 | caesars:+750,SportsGameOdds
Luke Keaschall,luke keaschall,LUKE_KEASCHALL_1_MLB,MINNESOTA_TWINS_MLB,Miami Marlins @ Minnesota Twins,0pKfFJRygIqkDAiziLtP,HR,0.5,1360,draftkings,6,1177,draftkings:+1360 | fanduel:+1300 | bovada:+1300 | caesars:+1100 | espnbet:+1000 | betmgm:+1000,SportsGameOdds
Luke Raley,luke raley,LUKE_RALEY_1_MLB,SEATTLE_MARINERS_MLB,Seattle Mariners @ Houston Astros,GLtZ31RmCQ7wT445NXwl,HR,0.5,474,draftkings,6,451,draftkings:+474 | fanduel:+470 | bovada:+460 | espnbet:+450 | caesars:+425 | betmgm:+425,SportsGameOdds
Maikel Garcia,maikel garcia,MAIKEL_GARCIA_1_MLB,KANSAS_CITY_ROYALS_MLB,Kansas City Royals @ Chicago White Sox,eh92iFxRJBgVtWE9h1zC,HR,0.5,725,betmgm,6,690,betmgm:+725 | fanduel:+710 | bovada:+700 | espnbet:+700 | draftkings:+680 | caesars:+625,SportsGameOdds
Manny Machado,manny machado,MANNY_MACHADO_1_MLB,SAN_DIEGO_PADRES_MLB,San Diego Padres @ Milwaukee Brewers,yRSrl3zmDmY5LI1HQojR,HR,0.5,556,draftkings,6,512,draftkings:+556 | fanduel:+540 | bovada:+525 | espnbet:+525 | caesars:+475 | betmgm:+450,SportsGameOdds
Marcell Ozuna,marcell ozuna,MARCELL_OZUNA_1_MLB,PITTSBURGH_PIRATES_MLB,Colorado Rockies @ Pittsburgh Pirates,fEtn3RRaeEUtiYmpKR2B,HR,0.5,650,draftkings,6,563,draftkings:+650 | fanduel:+630 | bovada:+625 | caesars:+525 | espnbet:+475 | betmgm:+475,SportsGameOdds
Marcelo Mayer,marcelo mayer,MARCELO_MAYER_1_MLB,BOSTON_RED_SOX_MLB,Philadelphia Phillies @ Boston Red Sox,23gDRALOAsa1y24kImKW,HR,0.5,900,espnbet,12,729,espnbet:+900 | fanduel:+820 | fanduel:+820 | draftkings:+820 | bovada:+800 | bovada:+800 | draftkings:+710 | espnbet:+700 | caesars:+700 | caesars:+625 | betmgm:+525 | betmgm:+525,SportsGameOdds
Marcus Semien,marcus semien,MARCUS_SEMIEN_1_MLB,NEW_YORK_METS_MLB,Detroit Tigers @ New York Mets,aGdkSVb1whCl56ULTR5l,HR,0.5,790,draftkings,6,738,draftkings:+790 | fanduel:+760 | bovada:+750 | betmgm:+725 | caesars:+700 | espnbet:+700,SportsGameOdds
Mark Vientos,mark vientos,MARK_VIENTOS_1_MLB,NEW_YORK_METS_MLB,Detroit Tigers @ New York Mets,aGdkSVb1whCl56ULTR5l,HR,0.5,570,fanduel,6,526,fanduel:+570 | bovada:+550 | draftkings:+533 | caesars:+500 | espnbet:+500 | betmgm:+500,SportsGameOdds
Masataka Yoshida,masataka yoshida,MASATAKA_YOSHIDA_1_MLB,BOSTON_RED_SOX_MLB,Philadelphia Phillies @ Boston Red Sox,23gDRALOAsa1y24kImKW,HR,0.5,1040,draftkings,12,920,draftkings:+1040 | bovada:+1000 | espnbet:+1000 | fanduel:+980 | draftkings:+930 | fanduel:+920 | bovada:+900 | espnbet:+900 | betmgm:+875 | caesars:+850 | caesars:+850 | betmgm:+800,SportsGameOdds
Masyn Winn,masyn winn,MASYN_WINN_1_MLB,STLOUIS_CARDINALS_MLB,St. Louis Cardinals @ Athletics,e2nlMFGSQ0jUFI0WGwsy,HR,0.5,1450,betmgm,12,1075,betmgm:+1450 | draftkings:+1200 | fanduel:+1120 | fanduel:+1120 | bovada:+1100 | caesars:+1100 | bovada:+1100 | espnbet:+1100 | draftkings:+1040 | espnbet:+1000 | caesars:+850 | betmgm:+725,SportsGameOdds
Matt Chapman,matt chapman,MATT_CHAPMAN_1_MLB,SAN_FRANCISCO_GIANTS_MLB,San Francisco Giants @ Los Angeles Dodgers,wPt49zIIwlxXYLw2I1u8,HR,0.5,790,fanduel,6,703,fanduel:+790 | draftkings:+780 | bovada:+775 | espnbet:+700 | caesars:+625 | betmgm:+550,SportsGameOdds
Matt McLain,matt mclain,MATT_MCLAIN_1_MLB,CINCINNATI_REDS_MLB,Washington Nationals @ Cincinnati Reds,9WCX5PHvY5z4Ssc6Rkjl,HR,0.5,760,fanduel,6,658,fanduel:+760 | bovada:+750 | draftkings:+740 | caesars:+625 | espnbet:+550 | betmgm:+525,SportsGameOdds
Matt Olson,matt olson,MATT_OLSON_1_MLB,ATLANTA_BRAVES_MLB,Chicago Cubs @ Atlanta Braves,zmLQnKq5pQ9vXZHpJCFP,HR,0.5,400,draftkings,6,381,draftkings:+400 | fanduel:+390 | bovada:+390 | betmgm:+380 | espnbet:+375 | caesars:+350,SportsGameOdds
Matt Vierling,matt vierling,MATT_VIERLING_1_MLB,DETROIT_TIGERS_MLB,Detroit Tigers @ New York Mets,aGdkSVb1whCl56ULTR5l,HR,0.5,760,draftkings,6,690,draftkings:+760 | fanduel:+730 | bovada:+725 | espnbet:+700 | caesars:+625 | betmgm:+600,SportsGameOdds
Mauricio Dubón,mauricio dubón,MAURICIO_DUBON_1_MLB,ATLANTA_BRAVES_MLB,Chicago Cubs @ Atlanta Braves,zmLQnKq5pQ9vXZHpJCFP,HR,0.5,890,draftkings,6,833,draftkings:+890 | fanduel:+880 | bovada:+875 | espnbet:+800 | betmgm:+800 | caesars:+750,SportsGameOdds
Max Muncy,max muncy,MAX_MUNCY_1_MLB,LOS_ANGELES_DODGERS_MLB,San Francisco Giants @ Los Angeles Dodgers,wPt49zIIwlxXYLw2I1u8,HR,0.5,320,fanduel,6,311,fanduel:+320 | bovada:+320 | draftkings:+313 | betmgm:+310 | caesars:+305 | espnbet:+300,SportsGameOdds
Michael Busch,michael busch,MIKE_BUSCH_1_MLB,CHICAGO_CUBS_MLB,Chicago Cubs @ Atlanta Braves,zmLQnKq5pQ9vXZHpJCFP,HR,0.5,475,espnbet,6,432,espnbet:+475 | draftkings:+450 | betmgm:+425 | fanduel:+420 | bovada:+420 | caesars:+400,SportsGameOdds
Michael Harris II,michael harris ii,MICHAEL_HARRIS_II_1_MLB,ATLANTA_BRAVES_MLB,Chicago Cubs @ Atlanta Braves,zmLQnKq5pQ9vXZHpJCFP,HR,0.5,590,draftkings,6,560,draftkings:+590 | betmgm:+575 | fanduel:+570 | bovada:+550 | espnbet:+550 | caesars:+525,SportsGameOdds
Mickey Gasper,mickey gasper,MICKEY_GASPER_1_MLB,BOSTON_RED_SOX_MLB,Philadelphia Phillies @ Boston Red Sox,23gDRALOAsa1y24kImKW,HR,0.5,800,espnbet,9,764,espnbet:+800 | fanduel:+790 | fanduel:+790 | draftkings:+790 | bovada:+775 | betmgm:+775 | draftkings:+760 | caesars:+700 | espnbet:+700,SportsGameOdds
Mickey Moniak,mickey moniak,MICKEY_MONIAK_1_MLB,COLORADO_ROCKIES_MLB,Colorado Rockies @ Pittsburgh Pirates,fEtn3RRaeEUtiYmpKR2B,HR,0.5,404,draftkings,6,392,draftkings:+404 | espnbet:+400 | betmgm:+400 | fanduel:+390 | bovada:+390 | caesars:+370,SportsGameOdds
Miguel Andujar,miguel andujar,MIGUEL_ANDUJAR_1_MLB,SAN_DIEGO_PADRES_MLB,San Diego Padres @ Milwaukee Brewers,yRSrl3zmDmY5LI1HQojR,HR,0.5,900,espnbet,6,833,espnbet:+900 | fanduel:+880 | bovada:+875 | draftkings:+870 | caesars:+750 | betmgm:+725,SportsGameOdds
Miguel Rojas,miguel rojas,MIGUEL_ROJAS_1_MLB,LOS_ANGELES_DODGERS_MLB,San Francisco Giants @ Los Angeles Dodgers,wPt49zIIwlxXYLw2I1u8,HR,0.5,680,fanduel,2,678,fanduel:+680 | bovada:+675,SportsGameOdds
Miguel Vargas,miguel vargas,MIGUEL_VARGAS_1_MLB,CHICAGO_WHITE_SOX_MLB,Kansas City Royals @ Chicago White Sox,eh92iFxRJBgVtWE9h1zC,HR,0.5,550,betmgm,6,479,betmgm:+550 | draftkings:+517 | caesars:+475 | espnbet:+450 | bovada:+440 | fanduel:+440,SportsGameOdds
Mike Yastrzemski,mike yastrzemski,MIKE_YASTRZEMSKI_1_MLB,ATLANTA_BRAVES_MLB,Chicago Cubs @ Atlanta Braves,zmLQnKq5pQ9vXZHpJCFP,HR,0.5,620,draftkings,3,598,draftkings:+620 | espnbet:+600 | caesars:+575,SportsGameOdds
Moisés Ballesteros,moisés ballesteros,MOISES_BALLESTEROS_1_MLB,CHICAGO_CUBS_MLB,Chicago Cubs @ Atlanta Braves,zmLQnKq5pQ9vXZHpJCFP,HR,0.5,610,fanduel,5,584,fanduel:+610 | bovada:+600 | draftkings:+584 | caesars:+575 | espnbet:+550,SportsGameOdds
Mookie Betts,mookie betts,MOOKIE_BETTS_1_MLB,LOS_ANGELES_DODGERS_MLB,San Francisco Giants @ Los Angeles Dodgers,wPt49zIIwlxXYLw2I1u8,HR,0.5,390,betmgm,4,354,betmgm:+390 | espnbet:+375 | caesars:+330 | draftkings:+319,SportsGameOdds
Munetaka Murakami,munetaka murakami,MUNETAKA_MURAKAMI_1_MLB,CHICAGO_WHITE_SOX_MLB,Kansas City Royals @ Chicago White Sox,eh92iFxRJBgVtWE9h1zC,HR,0.5,293,draftkings,6,272,draftkings:+293 | bovada:+290 | fanduel:+290 | espnbet:+275 | caesars:+255 | betmgm:+230,SportsGameOdds
Nasim Nuñez,nasim nuñez,NASIM_NUNEZ_1_MLB,WASHINGTON_NATIONALS_MLB,Washington Nationals @ Cincinnati Reds,9WCX5PHvY5z4Ssc6Rkjl,HR,0.5,1200,espnbet,6,1047,espnbet:+1200 | betmgm:+1200 | bovada:+1000 | fanduel:+980 | draftkings:+950 | caesars:+950,SportsGameOdds
Nathan Church,nathan church,NATHAN_CHURCH_1_MLB,STLOUIS_CARDINALS_MLB,St. Louis Cardinals @ Athletics,e2nlMFGSQ0jUFI0WGwsy,HR,0.5,1000,betmgm,12,798,betmgm:+1000 | draftkings:+980 | espnbet:+900 | fanduel:+880 | bovada:+875 | caesars:+850 | fanduel:+760 | bovada:+750 | draftkings:+700 | espnbet:+700 | caesars:+625 | betmgm:+550,SportsGameOdds
Nick Fortes,nick fortes,NICK_FORTES_1_MLB,TAMPA_BAY_RAYS_MLB,Tampa Bay Rays @ Toronto Blue Jays,hfvdlXay68k08F2DyA3c,HR,0.5,1100,draftkings,12,923,draftkings:+1100 | espnbet:+1100 | fanduel:+1040 | bovada:+1000 | betmgm:+1000 | caesars:+950 | betmgm:+900 | draftkings:+820 | fanduel:+820 | espnbet:+800 | bovada:+800 | caesars:+750,SportsGameOdds
Nick Gonzales,nick gonzales,NICK_GONZALES_1_MLB,PITTSBURGH_PIRATES_MLB,Colorado Rockies @ Pittsburgh Pirates,fEtn3RRaeEUtiYmpKR2B,HR,0.5,1080,draftkings,6,991,draftkings:+1080 | fanduel:+1040 | bovada:+1000 | espnbet:+1000 | caesars:+950 | betmgm:+875,SportsGameOdds
Nick Kurtz,nick kurtz,NICK_KURTZ_1_MLB,OAKLAND_ATHLETICS_MLB,St. Louis Cardinals @ Athletics,e2nlMFGSQ0jUFI0WGwsy,HR,0.5,333,betmgm,6,321,betmgm:+333 | espnbet:+325 | fanduel:+320 | bovada:+320 | caesars:+320 | draftkings:+307,SportsGameOdds
Nick Loftin,nick loftin,NICK_LOFTIN_1_MLB,KANSAS_CITY_ROYALS_MLB,Kansas City Royals @ Chicago White Sox,eh92iFxRJBgVtWE9h1zC,HR,0.5,1000,espnbet,6,914,espnbet:+1000 | draftkings:+940 | fanduel:+920 | bovada:+900 | betmgm:+875 | caesars:+850,SportsGameOdds
Nick Yorke,nick yorke,NICK_YORKE_1_MLB,PITTSBURGH_PIRATES_MLB,Colorado Rockies @ Pittsburgh Pirates,fEtn3RRaeEUtiYmpKR2B,HR,0.5,920,fanduel,6,865,fanduel:+920 | espnbet:+900 | bovada:+875 | betmgm:+875 | draftkings:+870 | caesars:+750,SportsGameOdds
Nico Hoerner,nico hoerner,NICO_HOERNER_1_MLB,CHICAGO_CUBS_MLB,Chicago Cubs @ Atlanta Braves,zmLQnKq5pQ9vXZHpJCFP,HR,0.5,1300,bovada,6,1173,bovada:+1300 | draftkings:+1280 | fanduel:+1260 | caesars:+1100 | espnbet:+1100 | betmgm:+1000,SportsGameOdds
Nolan Arenado,nolan arenado,NOLAN_ARENADO_1_MLB,ARIZONA_DIAMONDBACKS_MLB,Arizona Diamondbacks @ Texas Rangers,vkPBrqakh6I8g5MslwZk,HR,0.5,840,draftkings,6,734,draftkings:+840 | fanduel:+790 | bovada:+775 | caesars:+700 | espnbet:+700 | betmgm:+600,SportsGameOdds
Nolan Gorman,nolan gorman,NOLAN_GORMAN_1_MLB,STLOUIS_CARDINALS_MLB,St. Louis Cardinals @ Athletics,e2nlMFGSQ0jUFI0WGwsy,HR,0.5,650,betmgm,12,492,betmgm:+650 | draftkings:+620 | fanduel:+590 | caesars:+575 | bovada:+575 | espnbet:+550 | espnbet:+425 | fanduel:+420 | bovada:+420 | draftkings:+396 | caesars:+370 | betmgm:+310,SportsGameOdds
Oneil Cruz,oneil cruz,ONEIL_CRUZ_1_MLB,PITTSBURGH_PIRATES_MLB,Colorado Rockies @ Pittsburgh Pirates,fEtn3RRaeEUtiYmpKR2B,HR,0.5,400,betmgm,6,371,betmgm:+400 | espnbet:+375 | fanduel:+370 | bovada:+370 | draftkings:+359 | caesars:+350,SportsGameOdds
Otto Lopez,otto lopez,OTTO_LOPEZ_1_MLB,MIAMI_MARLINS_MLB,Miami Marlins @ Minnesota Twins,0pKfFJRygIqkDAiziLtP,HR,0.5,850,betmgm,6,630,betmgm:+850 | caesars:+625 | fanduel:+590 | draftkings:+588 | bovada:+575 | espnbet:+550,SportsGameOdds
Owen Caissie,owen caissie,OWEN_CAISSIE_1_MLB,MIAMI_MARLINS_MLB,Miami Marlins @ Minnesota Twins,0pKfFJRygIqkDAiziLtP,HR,0.5,850,betmgm,6,614,betmgm:+850 | espnbet:+600 | caesars:+575 | fanduel:+570 | bovada:+550 | draftkings:+536,SportsGameOdds
Ozzie Albies,ozzie albies,OZZIE_ALBIES_1_MLB,ATLANTA_BRAVES_MLB,Chicago Cubs @ Atlanta Braves,zmLQnKq5pQ9vXZHpJCFP,HR,0.5,518,draftkings,6,468,draftkings:+518 | espnbet:+500 | fanduel:+490 | bovada:+475 | caesars:+425 | betmgm:+400,SportsGameOdds
Pedro Pagés,pedro pagés,PEDRO_PAGES_1_MLB,STLOUIS_CARDINALS_MLB,St. Louis Cardinals @ Athletics,e2nlMFGSQ0jUFI0WGwsy,HR,0.5,1150,betmgm,7,769,betmgm:+1150 | espnbet:+800 | fanduel:+760 | bovada:+750 | draftkings:+700 | caesars:+625 | betmgm:+600,SportsGameOdds
Pete Crow-Armstrong,pete crow-armstrong,PETE_CROWARMSTRONG_1_MLB,CHICAGO_CUBS_MLB,Chicago Cubs @ Atlanta Braves,zmLQnKq5pQ9vXZHpJCFP,HR,0.5,550,draftkings,6,524,draftkings:+550 | betmgm:+550 | espnbet:+525 | fanduel:+520 | caesars:+500 | bovada:+500,SportsGameOdds
Rafael Devers,rafael devers,RAFAEL_DEVERS_1_MLB,SAN_FRANCISCO_GIANTS_MLB,San Francisco Giants @ Los Angeles Dodgers,wPt49zIIwlxXYLw2I1u8,HR,0.5,525,draftkings,6,451,draftkings:+525 | espnbet:+475 | fanduel:+440 | bovada:+440 | caesars:+425 | betmgm:+400,SportsGameOdds
Ramón Laureano,ramón laureano,RAMON_LAUREANO_1_MLB,SAN_DIEGO_PADRES_MLB,San Diego Padres @ Milwaukee Brewers,yRSrl3zmDmY5LI1HQojR,HR,0.5,575,betmgm,6,554,betmgm:+575 | fanduel:+570 | draftkings:+555 | bovada:+550 | espnbet:+550 | caesars:+525,SportsGameOdds
Randy Arozarena,randy arozarena,RANDY_AROZARENA_1_MLB,SEATTLE_MARINERS_MLB,Seattle Mariners @ Houston Astros,GLtZ31RmCQ7wT445NXwl,HR,0.5,591,draftkings,6,539,draftkings:+591 | fanduel:+570 | bovada:+550 | espnbet:+550 | caesars:+500 | betmgm:+475,SportsGameOdds
Richie Palacios,richie palacios,RICHARD_PALACIOS_1_MLB,TAMPA_BAY_RAYS_MLB,Tampa Bay Rays @ Toronto Blue Jays,hfvdlXay68k08F2DyA3c,HR,0.5,800,betmgm,1,800,betmgm:+800,SportsGameOdds
Riley Greene,riley greene,RILEY_GREENE_1_MLB,DETROIT_TIGERS_MLB,Detroit Tigers @ New York Mets,aGdkSVb1whCl56ULTR5l,HR,0.5,423,draftkings,6,395,draftkings:+423 | espnbet:+400 | fanduel:+390 | bovada:+390 | caesars:+390 | betmgm:+375,SportsGameOdds
Royce Lewis,royce lewis,ROYCE_LEWIS_1_MLB,MINNESOTA_TWINS_MLB,Miami Marlins @ Minnesota Twins,0pKfFJRygIqkDAiziLtP,HR,0.5,650,betmgm,6,587,betmgm:+650 | fanduel:+590 | draftkings:+584 | caesars:+575 | bovada:+575 | espnbet:+550,SportsGameOdds
Ryan Jeffers,ryan jeffers,RYAN_JEFFERS_1_MLB,MINNESOTA_TWINS_MLB,Miami Marlins @ Minnesota Twins,0pKfFJRygIqkDAiziLtP,HR,0.5,600,betmgm,6,549,betmgm:+600 | fanduel:+570 | bovada:+550 | caesars:+525 | espnbet:+525 | draftkings:+521,SportsGameOdds
Ryan O'Hearn,ryan o'hearn,RYAN_OHEARN_1_MLB,PITTSBURGH_PIRATES_MLB,Colorado Rockies @ Pittsburgh Pirates,fEtn3RRaeEUtiYmpKR2B,HR,0.5,800,espnbet,6,738,espnbet:+800 | draftkings:+770 | fanduel:+760 | bovada:+750 | caesars:+700 | betmgm:+650,SportsGameOdds
Ryan Vilade,ryan vilade,RYAN_VILADE_1_MLB,TAMPA_BAY_RAYS_MLB,Tampa Bay Rays @ Boston Red Sox,png5Jnyn8noqiLklagdD,HR,0.5,1060,draftkings,6,1017,draftkings:+1060 | betmgm:+1050 | fanduel:+1040 | bovada:+1000 | espnbet:+1000 | caesars:+950,SportsGameOdds
Sal Frelick,sal frelick,SAL_FRELICK_1_MLB,MILWAUKEE_BREWERS_MLB,San Diego Padres @ Milwaukee Brewers,yRSrl3zmDmY5LI1HQojR,HR,0.5,2000,caesars,12,1474,caesars:+2000 | draftkings:+1980 | betmgm:+1900 | fanduel:+1800 | bovada:+1800 | espnbet:+1600 | fanduel:+1200 | bovada:+1200 | draftkings:+1160 | espnbet:+1100 | betmgm:+1000 | caesars:+950,SportsGameOdds
Sal Stewart,sal stewart,SAL_STEWART_1_MLB,CINCINNATI_REDS_MLB,Washington Nationals @ Cincinnati Reds,9WCX5PHvY5z4Ssc6Rkjl,HR,0.5,369,draftkings,6,343,draftkings:+369 | fanduel:+350 | bovada:+350 | espnbet:+350 | caesars:+330 | betmgm:+310,SportsGameOdds
Salvador Perez,salvador perez,SALVADOR_PEREZ_1_MLB,KANSAS_CITY_ROYALS_MLB,Kansas City Royals @ Chicago White Sox,eh92iFxRJBgVtWE9h1zC,HR,0.5,450,espnbet,6,419,espnbet:+450 | bovada:+430 | fanduel:+430 | draftkings:+402 | caesars:+400 | betmgm:+400,SportsGameOdds
Seiya Suzuki,seiya suzuki,SEIYA_SUZUKI_1_MLB,CHICAGO_CUBS_MLB,Chicago Cubs @ Atlanta Braves,zmLQnKq5pQ9vXZHpJCFP,HR,0.5,425,espnbet,6,412,espnbet:+425 | betmgm:+425 | draftkings:+413 | fanduel:+410 | bovada:+410 | caesars:+390,SportsGameOdds
Shea Langeliers,shea langeliers,SHEA_LANGELIERS_1_MLB,OAKLAND_ATHLETICS_MLB,St. Louis Cardinals @ Athletics,e2nlMFGSQ0jUFI0WGwsy,HR,0.5,260,espnbet,6,236,espnbet:+260 | betmgm:+240 | fanduel:+235 | bovada:+235 | caesars:+225 | draftkings:+220,SportsGameOdds
Spencer Steer,spencer steer,SPENCER_STEER_1_MLB,CINCINNATI_REDS_MLB,Washington Nationals @ Cincinnati Reds,9WCX5PHvY5z4Ssc6Rkjl,HR,0.5,470,fanduel,6,437,fanduel:+470 | bovada:+460 | draftkings:+451 | espnbet:+450 | caesars:+400 | betmgm:+390,SportsGameOdds
Spencer Torkelson,spencer torkelson,SPENCER_TORKELSON_1_MLB,DETROIT_TIGERS_MLB,Detroit Tigers @ New York Mets,aGdkSVb1whCl56ULTR5l,HR,0.5,500,betmgm,6,467,betmgm:+500 | espnbet:+475 | draftkings:+471 | fanduel:+470 | bovada:+460 | caesars:+425,SportsGameOdds
Sung-Mun Song,sung-mun song,SUNGMUN_SONG_1_MLB,SAN_DIEGO_PADRES_MLB,San Diego Padres @ Milwaukee Brewers,yRSrl3zmDmY5LI1HQojR,HR,0.5,1000,espnbet,6,938,espnbet:+1000 | betmgm:+1000 | draftkings:+960 | fanduel:+920 | bovada:+900 | caesars:+850,SportsGameOdds
Taylor Walls,taylor walls,TAYLOR_WALLS_1_MLB,TAMPA_BAY_RAYS_MLB,Tampa Bay Rays @ Toronto Blue Jays,hfvdlXay68k08F2DyA3c,HR,0.5,1400,espnbet,12,1213,espnbet:+1400 | fanduel:+1300 | bovada:+1300 | draftkings:+1280 | espnbet:+1200 | fanduel:+1200 | bovada:+1200 | betmgm:+1200 | betmgm:+1150 | draftkings:+1120 | caesars:+1100 | caesars:+1100,SportsGameOdds
Teoscar Hernández,teoscar hernández,TEOSCAR_HERNANDEZ_1_MLB,LOS_ANGELES_DODGERS_MLB,San Francisco Giants @ Los Angeles Dodgers,wPt49zIIwlxXYLw2I1u8,HR,0.5,440,draftkings,6,392,draftkings:+440 | fanduel:+420 | bovada:+420 | espnbet:+400 | caesars:+370 | betmgm:+300,SportsGameOdds
Thomas Saggese,thomas saggese,THOMAS_SAGGESE_1_MLB,STLOUIS_CARDINALS_MLB,St. Louis Cardinals @ Athletics,e2nlMFGSQ0jUFI0WGwsy,HR,0.5,850,betmgm,1,850,betmgm:+850,SportsGameOdds
TJ Friedl,tj friedl,TJ_FRIEDL_1_MLB,CINCINNATI_REDS_MLB,Washington Nationals @ Cincinnati Reds,9WCX5PHvY5z4Ssc6Rkjl,HR,0.5,880,fanduel,6,768,fanduel:+880 | bovada:+875 | draftkings:+800 | caesars:+700 | espnbet:+700 | betmgm:+650,SportsGameOdds
Trea Turner,trea turner,TREA_TURNER_1_MLB,PHILADELPHIA_PHILLIES_MLB,Philadelphia Phillies @ Boston Red Sox,23gDRALOAsa1y24kImKW,HR,0.5,820,draftkings,6,748,draftkings:+820 | fanduel:+820 | bovada:+800 | caesars:+700 | espnbet:+700 | betmgm:+650,SportsGameOdds
Trevor Larnach,trevor larnach,TREVOR_LARNACH_1_MLB,MINNESOTA_TWINS_MLB,Miami Marlins @ Minnesota Twins,0pKfFJRygIqkDAiziLtP,HR,0.5,725,betmgm,6,666,betmgm:+725 | draftkings:+690 | fanduel:+680 | bovada:+675 | caesars:+625 | espnbet:+600,SportsGameOdds
Trevor Story,trevor story,TREVOR_STORY_1_MLB,BOSTON_RED_SOX_MLB,Philadelphia Phillies @ Boston Red Sox,23gDRALOAsa1y24kImKW,HR,0.5,760,fanduel,12,648,fanduel:+760 | bovada:+750 | draftkings:+740 | espnbet:+700 | betmgm:+650 | betmgm:+650 | draftkings:+620 | fanduel:+610 | bovada:+600 | caesars:+575 | caesars:+575 | espnbet:+550,SportsGameOdds
Tristan Peters,tristan peters,TRISTAN_PETERS_1_MLB,CHICAGO_WHITE_SOX_MLB,Kansas City Royals @ Chicago White Sox,eh92iFxRJBgVtWE9h1zC,HR,0.5,1200,betmgm,6,853,betmgm:+1200 | espnbet:+900 | fanduel:+790 | bovada:+775 | caesars:+750 | draftkings:+700,SportsGameOdds
Troy Johnston,troy johnston,TROY_JOHNSTON_1_MLB,COLORADO_ROCKIES_MLB,Colorado Rockies @ Pittsburgh Pirates,fEtn3RRaeEUtiYmpKR2B,HR,0.5,900,betmgm,6,856,betmgm:+900 | fanduel:+880 | bovada:+875 | caesars:+850 | draftkings:+830 | espnbet:+800,SportsGameOdds
Tyler Freeman,tyler freeman,TYLER_FREEMAN_1_MLB,COLORADO_ROCKIES_MLB,Colorado Rockies @ Pittsburgh Pirates,fEtn3RRaeEUtiYmpKR2B,HR,0.5,1560,draftkings,6,1310,draftkings:+1560 | bovada:+1300 | fanduel:+1300 | caesars:+1300 | betmgm:+1200 | espnbet:+1200,SportsGameOdds
Tyler Heineman,tyler heineman,TYLER_HEINEMAN_1_MLB,TORONTO_BLUE_JAYS_MLB,Tampa Bay Rays @ Toronto Blue Jays,hfvdlXay68k08F2DyA3c,HR,0.5,1300,bovada,6,1215,bovada:+1300 | draftkings:+1280 | fanduel:+1260 | espnbet:+1200 | betmgm:+1150 | caesars:+1100,SportsGameOdds
Tyler Soderstrom,tyler soderstrom,TYLER_SODERSTROM_1_MLB,OAKLAND_ATHLETICS_MLB,St. Louis Cardinals @ Athletics,e2nlMFGSQ0jUFI0WGwsy,HR,0.5,475,betmgm,6,421,betmgm:+475 | espnbet:+450 | fanduel:+410 | bovada:+410 | caesars:+400 | draftkings:+381,SportsGameOdds
Tyler Stephenson,tyler stephenson,TYLER_STEPHENSON_1_MLB,CINCINNATI_REDS_MLB,Washington Nationals @ Cincinnati Reds,9WCX5PHvY5z4Ssc6Rkjl,HR,0.5,540,fanduel,6,505,fanduel:+540 | bovada:+525 | espnbet:+525 | draftkings:+517 | caesars:+475 | betmgm:+450,SportsGameOdds
Tyrone Taylor,tyrone taylor,TYRONE_TAYLOR_1_MLB,NEW_YORK_METS_MLB,Detroit Tigers @ New York Mets,aGdkSVb1whCl56ULTR5l,HR,0.5,1000,bovada,6,893,bovada:+1000 | espnbet:+1000 | fanduel:+980 | draftkings:+850 | betmgm:+775 | caesars:+750,SportsGameOdds
Victor Scott II,victor scott ii,VICTOR_SCOTT_II_1_MLB,STLOUIS_CARDINALS_MLB,St. Louis Cardinals @ Athletics,e2nlMFGSQ0jUFI0WGwsy,HR,0.5,2200,betmgm,11,1416,betmgm:+2200 | draftkings:+1660 | caesars:+1500 | fanduel:+1500 | bovada:+1500 | espnbet:+1400 | fanduel:+1200 | bovada:+1200 | espnbet:+1200 | draftkings:+1120 | caesars:+1100,SportsGameOdds
Vidal Bruján,vidal bruján,VIDAL_BRUJAN_1_MLB,NEW_YORK_METS_MLB,Detroit Tigers @ New York Mets,aGdkSVb1whCl56ULTR5l,HR,0.5,1200,espnbet,4,1050,espnbet:+1200 | betmgm:+1050 | draftkings:+1000 | caesars:+950,SportsGameOdds
Vinnie Pasquantino,vinnie pasquantino,VINNIE_PASQUANTINO_1_MLB,KANSAS_CITY_ROYALS_MLB,Kansas City Royals @ Chicago White Sox,eh92iFxRJBgVtWE9h1zC,HR,0.5,680,fanduel,6,608,fanduel:+680 | bovada:+675 | draftkings:+640 | espnbet:+600 | caesars:+525 | betmgm:+525,SportsGameOdds
Vladimir Guerrero Jr.,vladimir guerrero,VLADIMIR_GUERRERO_JR_1_MLB,TORONTO_BLUE_JAYS_MLB,Tampa Bay Rays @ Toronto Blue Jays,hfvdlXay68k08F2DyA3c,HR,0.5,544,draftkings,6,489,draftkings:+544 | espnbet:+525 | fanduel:+490 | caesars:+475 | bovada:+475 | betmgm:+425,SportsGameOdds
