game,stack_type,stack_size,players,teams,pitcher,payout_profile,avg_correlation_score,avg_environment_score,avg_pitcher_collapse_score,avg_batter_power_score,stack_score,combined_implied_probability,adjusted_probability,correlation_synergy_boost,parlay_score,parlay_grade,confidence,risk_profile,odds
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,2,Kyle Stowers + Heriberto Hernández,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.57,34.00,81.34,40.84,55.62,1.4400%,2.0555%,42.74%,53.09,C,LOW,HIGH_RISK,Kyle Stowers | Heriberto Hernández
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,3,Otto Lopez + Owen Caissie + Christopher Morel,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.55,34.00,81.56,40.61,55.62,0.1728%,0.2467%,42.79%,53.09,C,LOW,HIGH_RISK,Otto Lopez | Owen Caissie | Christopher Morel
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,3,Otto Lopez + Owen Caissie + Jakob Marsee,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.58,34.00,81.26,40.93,55.62,0.1728%,0.2466%,42.73%,53.09,C,LOW,HIGH_RISK,Otto Lopez | Owen Caissie | Jakob Marsee
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,4,Otto Lopez + Kyle Stowers + Connor Norby + Christopher Morel,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.55,34.00,81.53,40.62,55.62,0.0207%,0.0296%,42.78%,53.09,C,LOW,HIGH_RISK,Otto Lopez | Kyle Stowers | Connor Norby | Christopher Morel
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,4,Otto Lopez + Kyle Stowers + Connor Norby + Jakob Marsee,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.57,34.00,81.31,40.86,55.62,0.0207%,0.0296%,42.74%,53.09,C,LOW,HIGH_RISK,Otto Lopez | Kyle Stowers | Connor Norby | Jakob Marsee
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,4,Otto Lopez + Owen Caissie + Xavier Edwards + Christopher Morel,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.57,34.00,81.30,40.88,55.62,0.0207%,0.0296%,42.74%,53.09,C,LOW,HIGH_RISK,Otto Lopez | Owen Caissie | Xavier Edwards | Christopher Morel
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,3,Kyle Stowers + Xavier Edwards + Heriberto Hernández,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.59,34.00,81.06,41.12,55.61,0.1728%,0.2466%,42.69%,53.09,C,LOW,HIGH_RISK,Kyle Stowers | Xavier Edwards | Heriberto Hernández
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,4,Otto Lopez + Liam Hicks + Heriberto Hernández + Christopher Morel,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.58,34.00,81.20,40.97,55.61,0.0207%,0.0296%,42.72%,53.09,C,LOW,HIGH_RISK,Otto Lopez | Liam Hicks | Heriberto Hernández | Christopher Morel
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,4,Otto Lopez + Liam Hicks + Heriberto Hernández + Jakob Marsee,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.60,34.00,80.97,41.22,55.61,0.0207%,0.0296%,42.67%,53.09,C,LOW,HIGH_RISK,Otto Lopez | Liam Hicks | Heriberto Hernández | Jakob Marsee
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,4,Otto Lopez + Owen Caissie + Xavier Edwards + Jakob Marsee,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.59,34.00,81.08,41.12,55.61,0.0207%,0.0296%,42.69%,53.09,C,LOW,HIGH_RISK,Otto Lopez | Owen Caissie | Xavier Edwards | Jakob Marsee
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,3,Kyle Stowers + Owen Caissie + Heriberto Hernández,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.56,34.00,81.37,40.78,55.61,0.1728%,0.2467%,42.75%,53.08,C,LOW,HIGH_RISK,Kyle Stowers | Owen Caissie | Heriberto Hernández
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,4,Kyle Stowers + Owen Caissie + Xavier Edwards + Heriberto Hernández,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.58,34.00,81.16,41.00,55.61,0.0207%,0.0296%,42.71%,53.08,C,LOW,HIGH_RISK,Kyle Stowers | Owen Caissie | Xavier Edwards | Heriberto Hernández
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,4,Otto Lopez + Liam Hicks + Connor Norby + Jakob Marsee,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.58,34.00,81.02,41.12,55.60,0.0207%,0.0296%,42.68%,53.08,C,LOW,HIGH_RISK,Otto Lopez | Liam Hicks | Connor Norby | Jakob Marsee
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,2,Kyle Stowers + Connor Norby,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.53,34.00,81.43,40.66,55.60,1.4400%,2.0556%,42.75%,53.07,C,LOW,HIGH_RISK,Kyle Stowers | Connor Norby
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,3,Kyle Stowers + Owen Caissie + Connor Norby,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.53,34.00,81.43,40.65,55.60,0.1728%,0.2467%,42.75%,53.07,C,LOW,HIGH_RISK,Kyle Stowers | Owen Caissie | Connor Norby
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,3,Kyle Stowers + Xavier Edwards + Connor Norby,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.56,34.00,81.12,41.00,55.60,0.1728%,0.2466%,42.69%,53.07,C,LOW,HIGH_RISK,Kyle Stowers | Xavier Edwards | Connor Norby
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,4,Otto Lopez + Liam Hicks + Connor Norby + Christopher Morel,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.56,34.00,81.24,40.88,55.60,0.0207%,0.0296%,42.72%,53.07,C,LOW,HIGH_RISK,Otto Lopez | Liam Hicks | Connor Norby | Christopher Morel
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,4,Kyle Stowers + Owen Caissie + Xavier Edwards + Connor Norby,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.55,34.00,81.20,40.91,55.60,0.0207%,0.0296%,42.71%,53.07,C,LOW,HIGH_RISK,Kyle Stowers | Owen Caissie | Xavier Edwards | Connor Norby
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,2,Liam Hicks + Heriberto Hernández,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.59,34.00,80.77,41.36,55.59,1.4400%,2.0538%,42.63%,53.07,C,LOW,HIGH_RISK,Liam Hicks | Heriberto Hernández
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,2,Owen Caissie + Xavier Edwards,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.58,34.00,80.97,41.16,55.59,1.4400%,2.0544%,42.67%,53.07,C,LOW,HIGH_RISK,Owen Caissie | Xavier Edwards
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,3,Liam Hicks + Owen Caissie + Heriberto Hernández,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.57,34.00,80.99,41.12,55.59,0.1728%,0.2465%,42.67%,53.07,C,LOW,HIGH_RISK,Liam Hicks | Owen Caissie | Heriberto Hernández
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,3,Liam Hicks + Xavier Edwards + Heriberto Hernández,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.60,34.00,80.68,41.46,55.59,0.1728%,0.2464%,42.61%,53.07,C,LOW,HIGH_RISK,Liam Hicks | Xavier Edwards | Heriberto Hernández
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,4,Liam Hicks + Owen Caissie + Xavier Edwards + Heriberto Hernández,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.58,34.00,80.87,41.26,55.59,0.0207%,0.0296%,42.64%,53.07,C,LOW,HIGH_RISK,Liam Hicks | Owen Caissie | Xavier Edwards | Heriberto Hernández
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,4,Otto Lopez + Kyle Stowers + Liam Hicks + Joe Mack,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.56,34.00,81.06,41.03,55.59,0.0207%,0.0296%,42.68%,53.06,C,LOW,HIGH_RISK,Otto Lopez | Kyle Stowers | Liam Hicks | Joe Mack
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,4,Otto Lopez + Owen Caissie + Heriberto Hernández + Christopher Morel,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.52,34.00,81.39,40.65,55.59,0.0207%,0.0296%,42.74%,53.06,C,LOW,HIGH_RISK,Otto Lopez | Owen Caissie | Heriberto Hernández | Christopher Morel
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,4,Otto Lopez + Xavier Edwards + Heriberto Hernández + Christopher Morel,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.55,34.00,81.16,40.91,55.59,0.0207%,0.0296%,42.70%,53.06,C,LOW,HIGH_RISK,Otto Lopez | Xavier Edwards | Heriberto Hernández | Christopher Morel
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,4,Kyle Stowers + Liam Hicks + Heriberto Hernández + Connor Norby,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.56,34.00,81.10,41.00,55.59,0.0207%,0.0296%,42.69%,53.06,C,LOW,HIGH_RISK,Kyle Stowers | Liam Hicks | Heriberto Hernández | Connor Norby
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,4,Otto Lopez + Xavier Edwards + Heriberto Hernández + Jakob Marsee,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.57,34.00,80.94,41.16,55.58,0.0207%,0.0296%,42.66%,53.06,C,LOW,HIGH_RISK,Otto Lopez | Xavier Edwards | Heriberto Hernández | Jakob Marsee
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,3,Otto Lopez + Heriberto Hernández + Christopher Morel,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.52,34.00,81.38,40.65,55.58,0.1728%,0.2466%,42.74%,53.05,C,LOW,HIGH_RISK,Otto Lopez | Heriberto Hernández | Christopher Morel
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,3,Otto Lopez + Heriberto Hernández + Jakob Marsee,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.55,34.00,81.08,40.98,55.58,0.1728%,0.2466%,42.68%,53.05,C,LOW,HIGH_RISK,Otto Lopez | Heriberto Hernández | Jakob Marsee
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,4,Otto Lopez + Owen Caissie + Heriberto Hernández + Jakob Marsee,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.54,34.00,81.17,40.90,55.58,0.0207%,0.0296%,42.70%,53.05,C,LOW,HIGH_RISK,Otto Lopez | Owen Caissie | Heriberto Hernández | Jakob Marsee
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,4,Otto Lopez + Owen Caissie + Connor Norby + Christopher Morel,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.50,34.00,81.44,40.56,55.58,0.0207%,0.0296%,42.74%,53.05,C,LOW,HIGH_RISK,Otto Lopez | Owen Caissie | Connor Norby | Christopher Morel
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,4,Liam Hicks + Owen Caissie + Xavier Edwards + Connor Norby,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.56,34.00,80.92,41.16,55.58,0.0207%,0.0296%,42.65%,53.05,C,LOW,HIGH_RISK,Liam Hicks | Owen Caissie | Xavier Edwards | Connor Norby
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,3,Liam Hicks + Owen Caissie + Connor Norby,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.54,34.00,81.05,40.99,55.57,0.1728%,0.2465%,42.67%,53.05,C,LOW,HIGH_RISK,Liam Hicks | Owen Caissie | Connor Norby
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,3,Liam Hicks + Xavier Edwards + Connor Norby,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.58,34.00,80.74,41.34,55.57,0.1728%,0.2464%,42.62%,53.05,C,LOW,HIGH_RISK,Liam Hicks | Xavier Edwards | Connor Norby
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,4,Otto Lopez + Xavier Edwards + Connor Norby + Jakob Marsee,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.55,34.00,80.98,41.06,55.57,0.0207%,0.0296%,42.66%,53.05,C,LOW,HIGH_RISK,Otto Lopez | Xavier Edwards | Connor Norby | Jakob Marsee
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,3,Otto Lopez + Connor Norby + Christopher Morel,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.49,34.00,81.44,40.53,55.57,0.1728%,0.2467%,42.74%,53.04,C,LOW,HIGH_RISK,Otto Lopez | Connor Norby | Christopher Morel
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,4,Otto Lopez + Owen Caissie + Connor Norby + Jakob Marsee,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.52,34.00,81.21,40.80,55.57,0.0207%,0.0296%,42.70%,53.04,C,LOW,HIGH_RISK,Otto Lopez | Owen Caissie | Connor Norby | Jakob Marsee
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,4,Otto Lopez + Xavier Edwards + Connor Norby + Christopher Morel,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.52,34.00,81.20,40.81,55.57,0.0207%,0.0296%,42.70%,53.04,C,LOW,HIGH_RISK,Otto Lopez | Xavier Edwards | Connor Norby | Christopher Morel
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,4,Kyle Stowers + Owen Caissie + Heriberto Hernández + Connor Norby,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.50,34.00,81.29,40.69,55.57,0.0207%,0.0296%,42.71%,53.04,C,LOW,HIGH_RISK,Kyle Stowers | Owen Caissie | Heriberto Hernández | Connor Norby
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,2,Liam Hicks + Connor Norby,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.55,34.00,80.86,41.16,55.56,1.4400%,2.0539%,42.63%,53.04,C,LOW,HIGH_RISK,Liam Hicks | Connor Norby
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,4,Kyle Stowers + Xavier Edwards + Heriberto Hernández + Connor Norby,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.53,34.00,81.06,40.95,55.56,0.0207%,0.0296%,42.67%,53.04,C,LOW,HIGH_RISK,Kyle Stowers | Xavier Edwards | Heriberto Hernández | Connor Norby
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,3,Otto Lopez + Connor Norby + Jakob Marsee,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.52,34.00,81.14,40.85,55.56,0.1728%,0.2466%,42.68%,53.03,C,LOW,HIGH_RISK,Otto Lopez | Connor Norby | Jakob Marsee
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,3,Kyle Stowers + Heriberto Hernández + Connor Norby,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.49,34.00,81.24,40.70,55.56,0.1728%,0.2466%,42.69%,53.03,C,LOW,HIGH_RISK,Kyle Stowers | Heriberto Hernández | Connor Norby
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,4,Otto Lopez + Kyle Stowers + Owen Caissie + Joe Mack,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.50,34.00,81.25,40.72,55.56,0.0207%,0.0296%,42.70%,53.03,C,LOW,HIGH_RISK,Otto Lopez | Kyle Stowers | Owen Caissie | Joe Mack
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,4,Otto Lopez + Kyle Stowers + Xavier Edwards + Joe Mack,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.53,34.00,81.02,40.97,55.56,0.0207%,0.0296%,42.66%,53.03,C,LOW,HIGH_RISK,Otto Lopez | Kyle Stowers | Xavier Edwards | Joe Mack
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,3,Owen Caissie + Xavier Edwards + Heriberto Hernández,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.53,34.00,80.94,41.04,55.55,0.1728%,0.2465%,42.64%,53.03,C,LOW,HIGH_RISK,Owen Caissie | Xavier Edwards | Heriberto Hernández
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,4,Liam Hicks + Xavier Edwards + Heriberto Hernández + Connor Norby,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.54,34.00,80.78,41.20,55.55,0.0207%,0.0296%,42.61%,53.03,C,LOW,HIGH_RISK,Liam Hicks | Xavier Edwards | Heriberto Hernández | Connor Norby
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,3,Otto Lopez + Kyle Stowers + Joe Mack,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.49,34.00,81.19,40.74,55.55,0.1728%,0.2466%,42.68%,53.02,C,LOW,HIGH_RISK,Otto Lopez | Kyle Stowers | Joe Mack
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,4,Kyle Stowers + Liam Hicks + Owen Caissie + Christopher Morel,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.48,34.00,81.30,40.61,55.55,0.0207%,0.0296%,42.70%,53.02,C,LOW,HIGH_RISK,Kyle Stowers | Liam Hicks | Owen Caissie | Christopher Morel
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,4,Kyle Stowers + Liam Hicks + Owen Caissie + Jakob Marsee,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.50,34.00,81.07,40.86,55.55,0.0207%,0.0296%,42.66%,53.02,C,LOW,HIGH_RISK,Kyle Stowers | Liam Hicks | Owen Caissie | Jakob Marsee
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,4,Kyle Stowers + Liam Hicks + Xavier Edwards + Christopher Morel,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.50,34.00,81.06,40.87,55.55,0.0207%,0.0296%,42.66%,53.02,C,LOW,HIGH_RISK,Kyle Stowers | Liam Hicks | Xavier Edwards | Christopher Morel
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,4,Liam Hicks + Owen Caissie + Heriberto Hernández + Connor Norby,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.51,34.00,81.01,40.94,55.55,0.0207%,0.0296%,42.65%,53.02,C,LOW,HIGH_RISK,Liam Hicks | Owen Caissie | Heriberto Hernández | Connor Norby
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,4,Otto Lopez + Liam Hicks + Owen Caissie + Joe Mack,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.51,34.00,80.97,40.97,55.54,0.0207%,0.0296%,42.64%,53.02,C,LOW,HIGH_RISK,Otto Lopez | Liam Hicks | Owen Caissie | Joe Mack
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,4,Otto Lopez + Liam Hicks + Xavier Edwards + Joe Mack,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.54,34.00,80.73,41.23,55.54,0.0207%,0.0296%,42.60%,53.02,C,LOW,HIGH_RISK,Otto Lopez | Liam Hicks | Xavier Edwards | Joe Mack
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,4,Kyle Stowers + Liam Hicks + Xavier Edwards + Jakob Marsee,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.52,34.00,80.84,41.11,55.54,0.0207%,0.0296%,42.62%,53.02,C,LOW,HIGH_RISK,Kyle Stowers | Liam Hicks | Xavier Edwards | Jakob Marsee
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,3,Owen Caissie + Xavier Edwards + Connor Norby,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.50,34.00,81.00,40.91,55.54,0.1728%,0.2465%,42.64%,53.01,C,LOW,HIGH_RISK,Owen Caissie | Xavier Edwards | Connor Norby
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,4,Otto Lopez + Kyle Stowers + Christopher Morel + Jakob Marsee,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.46,34.00,81.36,40.50,55.54,0.0207%,0.0296%,42.71%,53.01,C,LOW,HIGH_RISK,Otto Lopez | Kyle Stowers | Christopher Morel | Jakob Marsee
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,4,Otto Lopez + Heriberto Hernández + Connor Norby + Christopher Morel,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.47,34.00,81.30,40.59,55.54,0.0207%,0.0296%,42.70%,53.01,C,LOW,HIGH_RISK,Otto Lopez | Heriberto Hernández | Connor Norby | Christopher Morel
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,4,Otto Lopez + Heriberto Hernández + Connor Norby + Jakob Marsee,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.50,34.00,81.07,40.84,55.54,0.0207%,0.0296%,42.66%,53.01,C,LOW,HIGH_RISK,Otto Lopez | Heriberto Hernández | Connor Norby | Jakob Marsee
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,2,Xavier Edwards + Heriberto Hernández,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.53,34.00,80.69,41.23,55.53,1.4400%,2.0533%,42.59%,53.01,C,LOW,HIGH_RISK,Xavier Edwards | Heriberto Hernández
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,3,Liam Hicks + Heriberto Hernández + Connor Norby,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.51,34.00,80.86,41.04,55.53,0.1728%,0.2464%,42.62%,53.01,C,LOW,HIGH_RISK,Liam Hicks | Heriberto Hernández | Connor Norby
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,2,Owen Caissie + Heriberto Hernández,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.48,34.00,81.15,40.72,55.53,1.4400%,2.0545%,42.67%,53.00,C,LOW,HIGH_RISK,Owen Caissie | Heriberto Hernández
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,3,Otto Lopez + Liam Hicks + Joe Mack,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.51,34.00,80.81,41.08,55.53,0.1728%,0.2464%,42.61%,53.00,C,LOW,HIGH_RISK,Otto Lopez | Liam Hicks | Joe Mack
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,3,Kyle Stowers + Liam Hicks + Christopher Morel,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.46,34.00,81.25,40.60,55.53,0.1728%,0.2466%,42.69%,53.00,C,LOW,HIGH_RISK,Kyle Stowers | Liam Hicks | Christopher Morel
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,3,Kyle Stowers + Liam Hicks + Jakob Marsee,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.49,34.00,80.95,40.92,55.53,0.1728%,0.2465%,42.63%,53.00,C,LOW,HIGH_RISK,Kyle Stowers | Liam Hicks | Jakob Marsee
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,4,Otto Lopez + Kyle Stowers + Heriberto Hernández + Joe Mack,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.48,34.00,81.11,40.75,55.53,0.0207%,0.0296%,42.66%,53.00,C,LOW,HIGH_RISK,Otto Lopez | Kyle Stowers | Heriberto Hernández | Joe Mack
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,4,Otto Lopez + Kyle Stowers + Connor Norby + Joe Mack,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.45,34.00,81.16,40.66,55.52,0.0207%,0.0296%,42.66%,52.99,C,LOW,HIGH_RISK,Otto Lopez | Kyle Stowers | Connor Norby | Joe Mack
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,4,Otto Lopez + Liam Hicks + Christopher Morel + Jakob Marsee,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.47,34.00,81.08,40.76,55.52,0.0207%,0.0296%,42.65%,52.99,C,LOW,HIGH_RISK,Otto Lopez | Liam Hicks | Christopher Morel | Jakob Marsee
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,4,Otto Lopez + Owen Caissie + Xavier Edwards + Joe Mack,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.48,34.00,80.92,40.91,55.52,0.0207%,0.0296%,42.62%,52.99,C,LOW,HIGH_RISK,Otto Lopez | Owen Caissie | Xavier Edwards | Joe Mack
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,4,Kyle Stowers + Liam Hicks + Heriberto Hernández + Christopher Morel,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.45,34.00,81.16,40.64,55.52,0.0207%,0.0296%,42.66%,52.99,C,LOW,HIGH_RISK,Kyle Stowers | Liam Hicks | Heriberto Hernández | Christopher Morel
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,4,Kyle Stowers + Owen Caissie + Xavier Edwards + Christopher Morel,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.45,34.00,81.25,40.55,55.52,0.0207%,0.0296%,42.68%,52.99,C,LOW,HIGH_RISK,Kyle Stowers | Owen Caissie | Xavier Edwards | Christopher Morel
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,4,Kyle Stowers + Owen Caissie + Xavier Edwards + Jakob Marsee,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.47,34.00,81.03,40.80,55.52,0.0207%,0.0296%,42.64%,52.99,C,LOW,HIGH_RISK,Kyle Stowers | Owen Caissie | Xavier Edwards | Jakob Marsee
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,4,Owen Caissie + Xavier Edwards + Heriberto Hernández + Connor Norby,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.48,34.00,80.97,40.88,55.52,0.0207%,0.0296%,42.63%,52.99,C,LOW,HIGH_RISK,Owen Caissie | Xavier Edwards | Heriberto Hernández | Connor Norby
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,2,Owen Caissie + Connor Norby,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.44,34.00,81.24,40.53,55.51,1.4400%,2.0545%,42.68%,52.98,C,LOW,HIGH_RISK,Owen Caissie | Connor Norby
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,2,Xavier Edwards + Connor Norby,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.48,34.00,80.78,41.05,55.51,1.4400%,2.0533%,42.59%,52.98,C,LOW,HIGH_RISK,Xavier Edwards | Connor Norby
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,4,Otto Lopez + Liam Hicks + Heriberto Hernández + Joe Mack,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.48,34.00,80.83,41.00,55.51,0.0207%,0.0296%,42.60%,52.98,C,LOW,HIGH_RISK,Otto Lopez | Liam Hicks | Heriberto Hernández | Joe Mack
Miami Marlins @ Minnesota Twins,TEAMMATE_HR_STACK,4,Kyle Stowers + Liam Hicks + Heriberto Hernández + Jakob Marsee,Miami Marlins,Simeon Woods Richardson,NO_ODDS,51.47,34.00,80.93,40.89,55.51,0.0207%,0.0296%,42.62%,52.98,C,LOW,HIGH_RISK,Kyle Stowers | Liam Hicks | Heriberto Hernández | Jakob Marsee
